value,size
5.21540641784668e-07,5
3.5762786865234375e-07,5
1.296401023864746e-06,8
-3.2782554626464844e-07,5
-3.001093864440918e-05,6
1.341104507446289e-07,5
1.9371509552001953e-07,5
-1.043081283569336e-07,7
5.066394805908203e-07,5
-7.450580596923828e-08,6
1.5437602996826172e-05,5
-3.129243850708008e-07,7
2.2351741790771484e-07,8
3.8743019104003906e-07,6
7.912516593933105e-06,6
-2.3111701011657715e-05,6
4.470348358154297e-08,7
-2.2351741790771484e-07,4
-4.6893954277038574e-05,5
-3.8743019104003906e-07,4
0.0003848224878311157,7
-0.009692281484603882,2
1.4901161193847656e-08,4
5.960464477539063e-08,5
-1.4901161193847656e-08,5
1.0207295417785645e-05,6
-1.087784767150879e-06,8
-8.940696716308594e-08,6
-0.00014673173427581787,8
-1.5094876289367676e-05,6
-0.00040024518966674805,10
1.9371509552001953e-07,7
-1.5944242477416992e-06,8
5.960464477539063e-08,3
0.00010198354721069336,7
-1.3113021850585938e-06,8
-3.8743019104003906e-07,4
-1.4901161193847656e-07,6
-1.4901161193847656e-08,6
-3.635883331298828e-06,10
4.470348358154297e-08,6
-1.4454126358032227e-06,6
-7.450580596923828e-08,4
-2.5331974029541016e-07,6
-1.1920928955078125e-07,6
-6.523728370666504e-05,8
-2.771615982055664e-06,8
-3.427267074584961e-07,8
-1.2367963790893555e-06,7
4.470348358154297e-08,5
-1.4156103134155273e-06,8
5.662441253662109e-07,6
0.0003531426191329956,10
-2.7418136596679688e-06,10
5.811452865600586e-07,10
-5.960464477539062e-07,6
9.866058826446533e-05,7
4.470348358154297e-08,4
-7.450580596923828e-08,7
2.9802322387695312e-08,5
-4.023313522338867e-07,7
1.1473894119262695e-06,5
1.4901161193847656e-08,4
2.8312206268310547e-07,4
1.043081283569336e-07,3
1.7881393432617188e-07,3
3.129243850708008e-07,3
2.9802322387695312e-08,5
1.1920928955078125e-07,5
-4.76837158203125e-07,4
4.172325134277344e-07,7
1.1920928955078125e-07,5
-1.0132789611816406e-06,8
1.475214958190918e-06,7
1.6391277313232422e-07,6
-0.00021505355834960938,9
1.4901161193847656e-07,6
-8.341670036315918e-05,9
-2.384185791015625e-07,3
6.978213787078857e-05,5
7.450580596923828e-07,9
3.427267074584961e-07,9
1.58846378326416e-05,6
4.3213367462158203e-07,4
-2.9802322387695312e-08,3
6.109476089477539e-07,5
1.341104507446289e-07,5
-1.1026859283447266e-06,8
4.3213367462158203e-07,5
-1.1175870895385742e-06,7
-1.6391277313232422e-07,4
-3.129243850708008e-07,6
3.725290298461914e-07,5
-1.6391277313232422e-07,3
8.940696716308594e-08,5
-0.00011751055717468262,8
-3.5762786865234375e-07,7
2.720952033996582e-05,8
6.258487701416016e-07,6
-1.9371509552001953e-07,4
-0.00010044872760772705,8
4.157423973083496e-06,11
1.1995434761047363e-05,6
-0.0001551210880279541,6
-1.9595026969909668e-05,7
3.427267074584961e-07,4
-6.407499313354492e-07,6
1.3709068298339844e-06,8
0.00011642277240753174,12
3.3527612686157227e-06,9
1.4901161193847656e-07,5
4.4718384742736816e-05,6
4.023313522338867e-07,5
0.00011563301086425781,9
-2.9802322387695312e-08,8
-5.960464477539063e-08,5
1.341104507446289e-07,3
-4.470348358154297e-08,8
-8.940696716308594e-08,5
3.0040740966796875e-05,8
2.9802322387695312e-08,3
-1.043081283569336e-07,5
-8.13901424407959e-05,6
-4.6193599700927734e-07,9
9.5367431640625e-07,8
3.1754374504089355e-05,6
7.152557373046875e-07,9
-0.0004428476095199585,8
-4.366040229797363e-05,6
1.043081283569336e-07,4
-6.572902202606201e-05,7
3.725290298461914e-07,4
1.9818544387817383e-06,9
-2.6732683181762695e-05,6
3.5762786865234375e-07,6
-2.980232238769531e-07,6
1.1920928955078125e-07,3
-7.450580596923828e-07,4
-1.043081283569336e-07,3
4.917383193969727e-07,6
-1.6391277313232422e-07,4
1.6391277313232422e-07,4
-1.5288591384887695e-05,6
-4.470348358154297e-07,6
4.76837158203125e-07,5
-3.427267074584961e-07,6
2.8312206268310547e-07,6
5.066394805908203e-07,7
2.086162567138672e-07,5
-2.2351741790771484e-07,8
1.6391277313232422e-07,4
-2.9802322387695312e-08,5
2.4244189262390137e-05,8
-5.960464477539063e-08,3
2.086162567138672e-07,6
1.7881393432617188e-07,7
1.4901161193847656e-08,4
-0.00014992058277130127,6
-0.0096922367811203,2
9.53376293182373e-05,9
2.2351741790771484e-07,5
6.109476089477539e-07,7
2.086162567138672e-07,8
7.152557373046875e-07,7
-5.960464477539063e-08,6
-8.940696716308594e-08,5
1.6391277313232422e-06,9
-2.2351741790771484e-07,6
2.2351741790771484e-07,5
-4.470348358154297e-08,8
1.4901161193847656e-08,8
5.066394805908203e-07,7
-8.940696716308594e-08,5
1.430511474609375e-06,8
-8.940696716308594e-08,4
-1.1920928955078125e-07,3
1.4901161193847656e-07,4
5.960464477539063e-08,7
8.940696716308594e-08,4
-1.7881393432617188e-07,5
1.1920928955078125e-07,6
7.450580596923828e-08,4
7.450580596923828e-08,5
-4.470348358154297e-07,6
5.364418029785156e-07,4
-1.341104507446289e-07,4
-2.8312206268310547e-07,7
7.450580596923828e-08,7
3.5762786865234375e-07,6
-1.6391277313232422e-07,4
-4.470348358154297e-07,6
5.21540641784668e-07,5
-3.725290298461914e-07,4
-1.4901161193847656e-08,6
5.960464477539062e-07,4
-1.043081283569336e-07,4
3.129243850708008e-07,7
5.364418029785156e-07,10
-1.1920928955078125e-07,5
2.9802322387695312e-08,3
4.470348358154297e-07,7
1.1920928955078125e-07,4
0.03371463716030121,3
-3.129243850708008e-07,5
-7.450580596923828e-08,5
-2.2351741790771484e-06,9
2.5331974029541016e-07,4
-7.881224155426025e-05,8
0.00015091896057128906,5
-5.066394805908203e-07,6
-5.513429641723633e-07,7
-4.470348358154297e-08,5
4.951655864715576e-05,5
1.1920928955078125e-07,6
1.4901161193847656e-07,2
2.5331974029541016e-07,3
-2.9802322387695312e-08,3
-2.8893351554870605e-05,8
4.32133674621582e-06,6
1.7881393432617188e-07,4
1.6242265701293945e-06,7
-0.0002723485231399536,8
2.980232238769531e-07,6
-2.9802322387695312e-08,6
6.89774751663208e-05,10
-7.450580596923828e-08,6
2.682209014892578e-07,5
3.725290298461914e-07,5
-5.662441253662109e-07,8
-2.682209014892578e-07,6
-4.971027374267578e-05,6
-8.642673492431641e-07,6
-0.00017210841178894043,9
-3.8743019104003906e-07,6
1.4901161193847656e-07,6
0.00012762844562530518,10
-5.960464477539063e-08,6
2.9802322387695312e-08,5
-2.086162567138672e-07,6
0.00012145936489105225,7
5.9410929679870605e-05,10
4.172325134277344e-07,7
-1.6391277313232422e-07,4
7.450580596923828e-08,6
-6.407499313354492e-07,6
-4.455447196960449e-06,10
5.364418029785156e-07,6
7.897615432739258e-07,5
4.6193599700927734e-07,6
2.8312206268310547e-07,4
3.814697265625e-06,6
9.515881538391113e-05,9
6.705522537231445e-07,5
1.6391277313232422e-07,5
-1.341104507446289e-07,7
1.1920928955078125e-07,5
-7.161498069763184e-05,7
9.08970832824707e-07,5
5.960464477539063e-08,4
3.8743019104003906e-07,7
-1.4901161193847656e-07,8
-1.1026859283447266e-06,8
-1.1771917343139648e-06,6
-5.960464477539063e-08,4
-7.414817810058594e-05,7
-4.9307942390441895e-05,6
-1.043081283569336e-07,6
-5.960464477539063e-08,5
5.8710575103759766e-06,7
-2.980232238769531e-07,6
4.439055919647217e-05,6
-1.1920928955078125e-07,6
1.043081283569336e-07,5
4.5239925384521484e-05,7
-7.599592208862305e-07,6
-8.940696716308594e-08,5
-8.344650268554688e-07,10
-2.3156404495239258e-05,8
-5.21540641784668e-07,7
1.1920928955078125e-05,8
1.0579824447631836e-06,9
-0.0001477450132369995,8
8.14199447631836e-05,7
0.0003948211669921875,10
2.2351741790771484e-07,4
2.5331974029541016e-07,4
0.00027467310428619385,9
3.8623809814453125e-05,7
2.9802322387695312e-08,4
-1.1175870895385742e-06,9
1.341104507446289e-07,6
-4.470348358154297e-08,8
-7.599592208862305e-07,7
5.960464477539063e-08,3
-1.9371509552001953e-07,7
-5.960464477539063e-08,6
1.4901161193847656e-08,4
-4.470348358154297e-07,6
-2.9802322387695312e-08,2
-5.21540641784668e-07,8
-3.236532211303711e-05,9
-0.00023034214973449707,8
-1.0132789611816406e-06,6
-2.980232238769531e-07,5
1.1920928955078125e-07,7
6.1005353927612305e-05,10
-5.364418029785156e-07,5
-2.086162567138672e-07,5
-2.682209014892578e-07,3
1.4901161193847656e-07,9
-6.522238254547119e-05,9
4.6193599700927734e-07,8
9.238719940185547e-07,7
-1.2367963790893555e-06,8
1.7881393432617188e-07,5
-3.8743019104003906e-07,6
-0.00019496679306030273,6
3.2782554626464844e-07,8
0.00018087029457092285,9
-3.427267074584961e-07,7
-3.5762786865234375e-07,5
-1.1920928955078125e-07,4
-2.0265579223632812e-06,8
-1.6391277313232422e-07,7
-7.450580596923828e-08,6
-7.937848567962646e-05,9
7.003545761108398e-07,7
2.9802322387695312e-08,6
-7.748603820800781e-07,4
5.960464477539062e-07,5
-0.00015501677989959717,8
2.384185791015625e-07,5
-5.811452865600586e-07,8
-1.1920928955078125e-07,6
7.450580596923828e-08,3
1.537799835205078e-05,7
-0.0002747178077697754,8
4.470348358154297e-08,6
-1.9371509552001953e-07,5
1.7881393432617188e-07,8
1.043081283569336e-07,5
4.470348358154297e-08,4
0.00023217499256134033,7
5.21540641784668e-07,7
-1.9371509552001953e-07,4
-1.4901161193847656e-08,3
2.2351741790771484e-07,7
-2.244114875793457e-05,6
5.066394805908203e-07,4
6.556510925292969e-07,7
0.000293731689453125,7
1.9371509552001953e-07,6
-2.2351741790771484e-07,5
3.725290298461914e-07,6
2.9802322387695312e-08,4
1.7881393432617188e-07,5
-8.249282836914062e-05,9
-2.2351741790771484e-07,7
-4.6193599700927734e-07,8
-1.7881393432617188e-07,8
1.1920928955078125e-06,9
9.709596633911133e-05,7
-5.960464477539063e-08,5
5.21540641784668e-06,2
-1.4901161193847656e-08,4
1.3709068298339844e-06,9
2.5331974029541016e-07,5
-2.9802322387695312e-08,5
8.940696716308594e-08,4
-2.5331974029541016e-07,6
2.2351741790771484e-07,6
-0.13845787942409515,1
2.682209014892578e-07,2
1.4901161193847656e-07,4
5.364418029785156e-07,5
5.21540641784668e-07,4
-1.9669532775878906e-06,9
-1.9371509552001953e-07,6
-4.470348358154297e-08,7
-2.8312206268310547e-07,5
0.0010100603103637695,7
4.442036151885986e-05,7
2.156198024749756e-05,10
1.9371509552001953e-07,3
-7.018446922302246e-05,9
7.450580596923828e-08,6
3.5762786865234375e-07,9
-1.043081283569336e-07,4
1.1473894119262695e-06,4
2.5331974029541016e-07,7
1.1920928955078125e-07,4
2.9802322387695312e-08,5
1.6391277313232422e-07,6
4.445016384124756e-05,5
-2.2351741790771484e-07,6
-1.043081283569336e-07,5
3.8743019104003906e-07,5
-1.6391277313232422e-07,7
-2.086162567138672e-07,6
1.4901161193847656e-08,3
-1.4901161193847656e-08,4
5.960464477539063e-08,4
-2.086162567138672e-07,5
-5.960464477539063e-08,7
3.129243850708008e-07,8
-2.3856759071350098e-05,6
5.066394805908203e-07,4
-3.2782554626464844e-07,7
-4.392862319946289e-05,7
-7.599592208862305e-07,6
1.1920928955078125e-07,4
3.2782554626464844e-07,5
-4.470348358154297e-08,3
-8.940696716308594e-08,6
5.9351325035095215e-05,9
3.771483898162842e-05,8
-1.341104507446289e-07,6
-5.662441253662109e-07,8
-3.427267074584961e-07,3
-8.344650268554688e-07,8
1.341104507446289e-07,5
8.940696716308594e-08,4
1.6391277313232422e-07,7
-1.341104507446289e-07,4
1.30385160446167e-05,7
0.00020900368690490723,8
-3.427267074584961e-07,6
-3.5762786865234375e-07,7
5.960464477539063e-08,6
-7.003545761108398e-07,8
-4.023313522338867e-07,3
-1.043081283569336e-07,5
-1.475214958190918e-06,8
7.450580596923828e-08,6
-5.81592321395874e-05,9
3.2782554626464844e-07,7
-2.9802322387695312e-08,5
-0.00026907026767730713,8
-2.384185791015625e-07,5
8.940696716308594e-08,6
1.1920928955078125e-07,4
-1.9371509552001953e-07,6
-4.3213367462158203e-07,4
5.21540641784668e-07,6
-3.8743019104003906e-07,4
-7.4803829193115234e-06,7
-0.0001004636287689209,8
6.109476089477539e-07,5
1.6391277313232422e-05,6
-5.811452865600586e-07,6
-6.854534149169922e-07,7
-0.00019609928131103516,9
-1.1920928955078125e-07,6
-6.407499313354492e-07,8
2.9802322387695312e-08,5
-5.799531936645508e-05,9
-1.4901161193847656e-07,6
-8.642673492431641e-07,7
-0.001413300633430481,8
5.960464477539063e-08,5
8.940696716308594e-08,6
7.003545761108398e-07,2
9.08970832824707e-07,7
1.4901161193847656e-07,6
2.086162567138672e-07,3
-0.00010560452938079834,11
2.9802322387695312e-08,3
-2.9802322387695312e-08,4
1.8328428268432617e-06,7
-0.00018903613090515137,6
1.9371509552001953e-07,4
-7.450580596923828e-08,5
-3.5762786865234375e-07,3
1.5154480934143066e-05,7
-2.2351741790771484e-07,3
1.341104507446289e-07,3
-5.662441253662109e-07,6
-1.4901161193847656e-07,5
0.00029733777046203613,9
1.4901161193847656e-07,7
-4.172325134277344e-07,7
-1.341104507446289e-07,5
7.748603820800781e-07,8
5.066394805908203e-07,5
3.129243850708008e-07,4
-2.4497509002685547e-05,5
-3.427267074584961e-07,6
-5.960464477539063e-08,5
9.387731552124023e-07,7
-5.960464477539063e-08,5
5.0261616706848145e-05,8
3.5762786865234375e-07,7
-9.238719940185547e-07,8
-1.6391277313232422e-07,5
-5.662441253662109e-07,10
-4.470348358154297e-08,5
-5.364418029785156e-07,6
-0.00021451711654663086,9
-1.4901161193847656e-08,4
-1.9729137420654297e-05,7
0.00011779367923736572,10
-5.960464477539063e-08,6
6.854534149169922e-07,8
-0.029417172074317932,2
8.147954940795898e-05,7
-5.960464477539062e-07,5
-2.9802322387695312e-08,5
-6.556510925292969e-07,6
2.2351741790771484e-07,4
6.705522537231445e-07,7
-4.172325134277344e-07,6
-2.9802322387695312e-08,6
1.043081283569336e-07,4
-2.8312206268310547e-07,6
