value,size
-1.6689300537109375e-06,5
-7.152557373046875e-07,3
2.9802322387695312e-06,6
1.1920928955078125e-07,4
-6.556510925292969e-07,5
-5.960464477539063e-08,8
1.6689300537109375e-06,8
8.344650268554688e-07,5
5.960464477539062e-07,6
-4.172325134277344e-07,4
0.01409459114074707,4
-5.960464477539063e-08,7
-5.364418029785156e-07,8
-5.960464477539062e-07,5
-0.0001558065414428711,3
-5.960464477539062e-07,5
-4.351139068603516e-06,9
-5.960464477539063e-08,4
8.940696716308594e-07,4
2.384185791015625e-07,6
-4.76837158203125e-07,6
5.960464477539063e-08,7
4.172325134277344e-07,4
-5.960464477539063e-08,5
-5.960464477539062e-07,4
1.043081283569336e-05,2
2.384185791015625e-07,4
-7.152557373046875e-07,8
5.960464477539063e-08,3
1.0132789611816406e-06,7
-0.004962146282196045,2
1.1920928955078125e-07,7
5.602836608886719e-06,4
9.5367431640625e-07,6
3.5762786865234375e-07,4
5.960464477539063e-08,6
1.1920928955078125e-07,2
-7.152557373046875e-07,6
-3.993511199951172e-06,7
1.7881393432617188e-07,6
2.384185791015625e-07,5
5.960464477539063e-08,3
-6.556510925292969e-07,6
-5.364418029785156e-07,5
6.556510925292969e-07,4
-1.5497207641601562e-06,5
-2.384185791015625e-07,4
-6.556510925292969e-07,6
-1.430511474609375e-06,5
2.1457672119140625e-06,6
1.3113021850585938e-06,7
1.0132789611816406e-06,4
-1.1920928955078125e-07,7
-5.960464477539062e-07,5
0.007046163082122803,4
-5.364418029785156e-07,7
-1.8656253814697266e-05,6
5.960464477539063e-08,6
-1.2516975402832031e-06,6
1.0132789611816406e-06,6
1.1920928955078125e-07,3
5.364418029785156e-07,7
-2.980232238769531e-07,6
1.0132789611816406e-06,4
-1.7881393432617188e-07,3
-3.5762786865234375e-07,5
-1.9669532775878906e-06,8
-3.5762786865234375e-07,6
-1.1920928955078125e-07,4
4.172325134277344e-07,6
2.980232238769531e-07,4
5.960464477539063e-08,3
-1.0132789611816406e-06,6
-5.960464477539062e-07,5
0.007196187973022461,4
-1.7285346984863281e-06,5
7.748603820800781e-07,6
-1.0609626770019531e-05,5
-4.172325134277344e-07,4
8.344650268554688e-07,4
5.960464477539062e-07,4
1.3113021850585938e-06,6
-4.112720489501953e-06,6
5.900859832763672e-06,5
5.960464477539063e-08,3
9.775161743164062e-06,7
-1.7881393432617188e-07,3
-1.5497207641601562e-06,5
5.364418029785156e-07,4
1.7881393432617188e-07,5
-5.960464477539063e-08,7
5.960464477539063e-08,5
5.662441253662109e-06,8
-5.125999450683594e-06,8
-1.7881393432617188e-07,4
-1.3113021850585938e-06,7
5.960464477539063e-08,3
-2.3245811462402344e-06,7
5.960464477539062e-07,5
5.960464477539063e-08,3
-1.9073486328125e-06,7
2.664327621459961e-05,9
-1.1920928955078125e-07,3
2.8014183044433594e-06,6
-1.7881393432617188e-07,5
-1.7881393432617188e-07,7
-4.172325134277344e-07,4
-0.025556623935699463,3
-4.76837158203125e-07,5
2.9802322387695312e-06,6
1.1324882507324219e-06,4
3.5762786865234375e-07,5
-4.172325134277344e-07,3
1.1324882507324219e-06,4
-1.7285346984863281e-06,5
5.960464477539063e-08,5
6.556510925292969e-07,4
-1.1324882507324219e-06,9
-8.344650268554688e-07,4
-3.2782554626464844e-06,4
-4.76837158203125e-07,6
1.7881393432617188e-07,5
4.172325134277344e-07,5
-2.384185791015625e-07,6
-5.960464477539062e-07,5
5.960464477539063e-08,7
3.814697265625e-06,6
-7.152557373046875e-07,7
-1.5497207641601562e-06,5
0.0015567541122436523,3
-1.1920928955078125e-07,4
-2.384185791015625e-07,7
-1.3709068298339844e-06,4
-1.2516975402832031e-06,5
2.384185791015625e-07,6
-6.556510925292969e-07,4
2.384185791015625e-07,5
5.364418029785156e-07,6
1.0728836059570312e-06,5
1.6689300537109375e-06,6
8.285045623779297e-06,6
-1.6093254089355469e-06,7
-3.5762786865234375e-07,3
-4.589557647705078e-06,4
3.5762786865234375e-07,6
1.0132789611816406e-06,5
-1.7881393432617188e-07,3
-1.0132789611816406e-06,5
1.430511474609375e-06,6
-2.384185791015625e-07,3
0.007008075714111328,4
-3.5762786865234375e-07,4
1.9073486328125e-06,6
-4.172325134277344e-07,6
-3.5762786865234375e-07,4
1.1324882507324219e-06,8
1.6570091247558594e-05,6
-0.03454017639160156,2
6.556510925292969e-07,6
6.389617919921875e-05,6
-0.01645827293395996,5
-5.960464477539063e-08,4
0.0004966259002685547,2
1.5497207641601562e-06,6
1.1682510375976562e-05,8
0.011332035064697266,3
-3.2186508178710938e-06,7
2.3245811462402344e-06,7
1.7881393432617188e-07,4
-7.152557373046875e-07,7
3.5762786865234375e-07,6
-6.556510925292969e-07,3
-3.5762786865234375e-07,4
7.748603820800781e-07,4
-7.152557373046875e-07,3
-7.569789886474609e-06,6
-5.364418029785156e-07,5
-8.344650268554688e-07,5
-6.556510925292969e-07,7
2.562999725341797e-06,8
6.556510925292969e-07,8
-2.980232238769531e-07,4
8.344650268554688e-07,6
-5.364418029785156e-07,3
-4.76837158203125e-07,5
1.1324882507324219e-06,5
-7.748603820800781e-07,6
-1.7881393432617188e-07,6
-1.1920928955078125e-07,5
-5.364418029785156e-07,5
-3.337860107421875e-06,5
1.9073486328125e-06,5
-0.010276198387145996,2
-0.02685302495956421,4
1.0132789611816406e-06,6
7.152557373046875e-07,5
1.7881393432617188e-07,4
8.940696716308594e-07,5
4.589557647705078e-06,8
-6.556510925292969e-07,4
-4.76837158203125e-07,5
4.76837158203125e-07,5
1.9073486328125e-06,6
-2.980232238769531e-07,5
-1.8477439880371094e-06,5
-7.748603820800781e-07,6
3.5762786865234375e-07,8
-7.152557373046875e-07,5
1.1920928955078125e-07,4
3.5762786865234375e-06,6
1.1563301086425781e-05,5
-5.960464477539063e-08,4
-5.960464477539063e-08,4
-4.351139068603516e-06,7
6.556510925292969e-07,5
1.430511474609375e-06,6
5.960464477539063e-08,5
-1.1920928955078125e-07,5
1.7881393432617188e-06,4
2.980232238769531e-07,4
-2.980232238769531e-07,7
-1.3113021850585938e-06,5
-1.1324882507324219e-06,6
4.887580871582031e-05,7
-1.0728836059570312e-06,8
1.5616416931152344e-05,2
1.7881393432617188e-07,6
-2.682209014892578e-06,7
0.004959702491760254,2
2.6226043701171875e-06,3
3.5762786865234375e-07,4
-5.960464477539062e-07,7
6.556510925292969e-07,6
-3.159046173095703e-06,7
0.007195413112640381,4
9.000301361083984e-06,7
-2.9206275939941406e-06,6
7.748603820800781e-07,5
0.0002289414405822754,2
-1.0728836059570312e-06,5
-7.987022399902344e-06,7
0.01510709524154663,4
-1.8477439880371094e-06,5
-5.960464477539063e-08,4
-4.76837158203125e-07,5
-1.0609626770019531e-05,4
-6.496906280517578e-06,6
6.556510925292969e-07,4
-8.940696716308594e-07,6
7.152557373046875e-07,4
-1.1920928955078125e-07,8
-9.620189666748047e-05,3
-3.7550926208496094e-06,5
5.960464477539063e-08,5
5.245208740234375e-06,7
-1.0132789611816406e-06,7
2.3245811462402344e-06,6
9.5367431640625e-07,5
-4.231929779052734e-06,7
1.5497207641601562e-06,4
-1.1920928955078125e-07,3
-1.3709068298339844e-06,5
-5.364418029785156e-07,5
-0.010555863380432129,4
7.331371307373047e-06,7
5.364418029785156e-07,8
3.337860107421875e-06,8
1.5497207641601562e-06,6
-1.0132789611816406e-06,6
2.384185791015625e-07,6
-1.430511474609375e-06,4
-1.0728836059570312e-06,7
3.933906555175781e-06,5
3.5762786865234375e-07,4
-5.364418029785156e-07,5
-5.364418029785156e-06,5
-9.846687316894531e-05,3
1.2516975402832031e-06,4
7.152557373046875e-07,6
-5.960464477539063e-08,6
-2.384185791015625e-06,8
-1.3113021850585938e-06,5
2.86102294921875e-06,3
3.5762786865234375e-07,5
-1.1324882507324219e-06,5
-1.1920928955078125e-07,5
-7.212162017822266e-06,8
2.980232238769531e-07,7
7.271766662597656e-06,8
-0.014460265636444092,3
7.152557373046875e-07,6
1.150369644165039e-05,8
-0.01055753231048584,4
-0.004984915256500244,2
-1.7881393432617188e-07,4
3.5762786865234375e-07,4
-1.7881393432617188e-07,7
-8.344650268554688e-07,5
1.0728836059570312e-06,5
7.152557373046875e-07,4
1.1920928955078125e-07,4
-4.172325134277344e-07,5
-6.556510925292969e-07,5
1.6689300537109375e-06,6
2.384185791015625e-07,3
-1.6093254089355469e-06,7
-4.172325134277344e-07,5
-2.086162567138672e-06,7
1.1920928955078125e-07,4
-5.364418029785156e-07,4
0.0014857053756713867,3
1.3113021850585938e-06,6
-7.748603820800781e-07,5
-1.1920928955078125e-07,5
1.7881393432617188e-07,6
1.1324882507324219e-06,7
-4.172325134277344e-07,5
7.152557373046875e-07,6
1.1324882507324219e-06,4
-5.960464477539063e-08,5
-1.1920928955078125e-07,5
-1.1324882507324219e-06,6
5.960464477539063e-08,7
-0.0068073272705078125,2
-6.556510925292969e-07,8
-4.76837158203125e-07,5
-3.5762786865234375e-07,5
0.06570208072662354,4
2.384185791015625e-07,5
5.960464477539063e-08,4
-1.2516975402832031e-06,4
-1.0132789611816406e-06,5
-0.027231872081756592,5
-1.0132789611816406e-06,6
-5.364418029785156e-06,6
2.384185791015625e-07,5
2.7418136596679688e-06,3
1.0132789611816406e-06,6
-1.7881393432617188e-07,6
-1.7881393432617188e-07,3
6.556510925292969e-07,5
-7.748603820800781e-07,7
-0.007372140884399414,3
-1.1920928955078125e-07,5
-8.940696716308594e-07,5
1.0132789611816406e-06,4
1.1324882507324219e-06,8
-5.364418029785156e-07,3
-2.6226043701171875e-06,7
2.980232238769531e-07,3
5.960464477539062e-07,5
-8.940696716308594e-07,8
-5.960464477539062e-07,5
-5.960464477539063e-08,5
1.3709068298339844e-06,6
-5.364418029785156e-07,7
2.384185791015625e-07,5
2.980232238769531e-07,7
-6.556510925292969e-07,4
-3.594160079956055e-05,5
5.9604644775390625e-06,5
3.159046173095703e-06,6
1.0728836059570312e-06,4
8.940696716308594e-07,6
1.0132789611816406e-06,4
-5.960464477539063e-08,4
5.781650543212891e-06,3
-4.76837158203125e-07,5
3.5762786865234375e-07,4
1.3709068298339844e-06,5
-5.960464477539062e-07,5
5.9604644775390625e-06,7
-1.6093254089355469e-06,5
-2.682209014892578e-06,2
2.980232238769531e-07,6
3.165006637573242e-05,5
-6.622076034545898e-05,5
8.165836334228516e-06,7
1.2516975402832031e-06,7
-5.364418029785156e-07,3
-3.5762786865234375e-07,5
1.6689300537109375e-06,6
1.1920928955078125e-06,7
9.059906005859375e-06,6
-3.6954879760742188e-06,7
-7.152557373046875e-07,4
5.960464477539062e-07,5
8.940696716308594e-07,6
0.0069921016693115234,4
2.7418136596679688e-06,3
7.152557373046875e-07,7
1.1920928955078125e-07,4
2.384185791015625e-07,7
-0.011006057262420654,4
-1.7881393432617188e-07,5
-2.384185791015625e-07,5
-1.0132789611816406e-06,6
3.039836883544922e-06,6
-3.039836883544922e-06,6
2.980232238769531e-07,6
2.384185791015625e-07,6
5.960464477539063e-08,5
1.4901161193847656e-06,8
-8.52346420288086e-06,4
-3.5762786865234375e-06,5
3.5762786865234375e-07,2
1.7881393432617188e-07,4
2.3245811462402344e-06,6
-1.1920928955078125e-07,5
1.6689300537109375e-06,6
-3.2186508178710938e-06,8
-2.682209014892578e-06,7
8.344650268554688e-06,7
1.1920928955078125e-07,2
-3.0994415283203125e-06,7
-7.826089859008789e-05,3
-2.384185791015625e-07,3
2.5033950805664062e-06,5
2.980232238769531e-07,5
-2.9206275939941406e-06,5
5.960464477539062e-07,4
-3.5762786865234375e-07,5
-5.960464477539063e-08,4
7.152557373046875e-07,4
-5.9604644775390625e-06,9
-0.026867330074310303,4
7.152557373046875e-07,7
2.980232238769531e-07,6
-3.5762786865234375e-07,6
5.364418029785156e-07,5
-1.627206802368164e-05,5
-0.03969275951385498,2
-5.960464477539063e-08,4
1.1920928955078125e-07,4
2.3245811462402344e-06,6
1.0728836059570312e-06,5
-7.748603820800781e-07,7
3.337860107421875e-06,8
-1.1920928955078125e-07,5
-4.172325134277344e-07,4
-1.1324882507324219e-06,6
-1.0132789611816406e-06,4
6.556510925292969e-07,4
1.1920928955078125e-06,5
1.1920928955078125e-07,7
5.960464477539062e-07,4
2.384185791015625e-06,7
-6.556510925292969e-07,6
-1.4901161193847656e-06,5
6.556510925292969e-07,5
5.960464477539063e-08,4
-3.5762786865234375e-06,7
-6.556510925292969e-07,4
5.841255187988281e-06,3
-9.894371032714844e-06,8
-2.9802322387695312e-06,5
-1.7881393432617188e-07,4
-7.748603820800781e-07,7
5.960464477539063e-08,4
-1.8477439880371094e-06,7
4.76837158203125e-07,5
-1.7881393432617188e-07,6
-2.2649765014648438e-06,6
3.5762786865234375e-07,5
4.172325134277344e-07,4
1.3709068298339844e-06,6
2.384185791015625e-07,3
1.0132789611816406e-06,7
-5.364418029785156e-07,7
0.0013298988342285156,3
-2.4437904357910156e-06,7
-1.0728836059570312e-06,5
8.344650268554688e-07,4
-9.5367431640625e-07,6
2.4437904357910156e-06,4
-7.748603820800781e-07,5
0.041206955909729004,5
-1.0132789611816406e-06,6
-1.430511474609375e-06,5
7.748603820800781e-07,7
-4.112720489501953e-06,4
3.5762786865234375e-07,5
4.172325134277344e-07,3
-1.7881393432617188e-07,4
1.1920928955078125e-07,2
8.225440979003906e-06,6
-8.58306884765625e-06,4
-1.9073486328125e-06,5
-1.0728836059570312e-06,5
-1.5497207641601562e-06,5
6.556510925292969e-07,6
-5.841255187988281e-06,4
-3.5762786865234375e-07,4
-1.2516975402832031e-06,5
-1.5497207641601562e-06,5
1.8477439880371094e-06,7
-1.0132789611816406e-06,5
9.5367431640625e-07,6
-5.960464477539063e-08,2
2.9206275939941406e-06,7
-4.172325134277344e-07,5
-5.960464477539063e-08,5
8.344650268554688e-07,6
2.980232238769531e-07,6
1.7881393432617188e-07,8
2.1457672119140625e-06,6
4.172325134277344e-07,6
0.02267932891845703,3
6.973743438720703e-06,7
7.063150405883789e-05,6
-2.3245811462402344e-06,7
-3.5762786865234375e-07,6
-1.7285346984863281e-06,7
-5.960464477539062e-07,5
5.364418029785156e-07,5
-5.304813385009766e-06,4
3.5762786865234375e-07,4
2.980232238769531e-07,5
4.172325134277344e-07,6
8.344650268554688e-07,6
4.172325134277344e-07,7
-4.76837158203125e-07,5
1.0728836059570312e-06,5
1.0728836059570312e-06,6
-0.00154876708984375,2
-1.1324882507324219e-06,8
-8.940696716308594e-07,8
-4.291534423828125e-06,7
5.960464477539063e-08,3
5.960464477539063e-08,6
4.76837158203125e-07,5
5.125999450683594e-06,8
1.7881393432617188e-07,3
1.4603137969970703e-05,5
-6.556510925292969e-07,5
5.364418029785156e-07,6
2.682209014892578e-06,6
5.7220458984375e-06,4
5.960464477539062e-07,4
1.2516975402832031e-06,5
-5.960464477539063e-08,4
-0.016345977783203125,5
-4.470348358154297e-06,7
0.004735112190246582,2
-1.1920928955078125e-07,3
2.384185791015625e-07,2
-1.0669231414794922e-05,4
-1.2516975402832031e-06,6
-1.1920928955078125e-07,3
1.8477439880371094e-06,4
-4.172325134277344e-07,6
-6.556510925292969e-07,5
-4.172325134277344e-07,5
5.900859832763672e-06,5
-6.556510925292969e-07,4
-1.8477439880371094e-06,8
-5.960464477539063e-08,6
-2.086162567138672e-06,5
-5.960464477539063e-08,7
0.02299600839614868,3
-7.152557373046875e-07,6
-9.298324584960938e-06,7
1.7285346984863281e-06,3
5.364418029785156e-07,5
-1.6093254089355469e-06,7
-4.172325134277344e-07,5
-4.172325134277344e-07,6
6.556510925292969e-07,5
8.344650268554688e-07,4
-3.337860107421875e-06,5
1.6629695892333984e-05,7
4.76837158203125e-07,6
7.748603820800781e-07,5
-4.172325134277344e-07,4
-5.960464477539062e-07,5
9.5367431640625e-07,6
-2.7477741241455078e-05,8
7.152557373046875e-07,6
-1.7881393432617188e-07,5
3.2782554626464844e-06,6
5.960464477539063e-08,6
-5.960464477539063e-08,6
-1.430511474609375e-06,6
4.0531158447265625e-06,8
1.8477439880371094e-06,6
-2.384185791015625e-07,3
1.1920928955078125e-07,4
-5.960464477539062e-07,5
-0.014290213584899902,3
5.364418029785156e-06,5
-3.5762786865234375e-07,6
-1.4901161193847656e-06,5
-9.5367431640625e-07,6
3.5762786865234375e-07,5
-4.470348358154297e-06,6
5.960464477539063e-08,5
8.940696716308594e-07,7
5.7220458984375e-06,5
-5.960464477539063e-08,6
1.7881393432617188e-07,2
-2.086162567138672e-06,7
1.1920928955078125e-07,7
3.5762786865234375e-07,4
-2.980232238769531e-07,4
-0.0072051286697387695,3
5.364418029785156e-07,5
-3.5762786865234375e-07,6
-1.5497207641601562e-06,5
1.7285346984863281e-06,6
-1.3709068298339844e-06,7
4.172325134277344e-07,4
-1.3709068298339844e-06,5
-5.960464477539063e-08,5
4.76837158203125e-07,6
1.7881393432617188e-07,5
-4.76837158203125e-07,6
1.1920928955078125e-07,4
5.364418029785156e-07,5
2.5033950805664062e-06,7
1.7881393432617188e-07,3
1.1920928955078125e-07,4
-5.364418029785156e-07,6
1.8477439880371094e-06,6
-1.0728836059570312e-06,5
-2.384185791015625e-07,5
-0.0477716326713562,2
1.5497207641601562e-06,6
1.7881393432617188e-07,7
1.4901161193847656e-06,6
-1.1920928955078125e-07,4
-8.344650268554688e-07,5
0.005217313766479492,2
1.1324882507324219e-06,6
7.152557373046875e-07,5
-7.569789886474609e-06,6
-1.2516975402832031e-06,7
6.556510925292969e-07,5
1.7881393432617188e-07,3
-1.1920928955078125e-07,4
0.009691715240478516,2
1.1324882507324219e-06,6
2.6226043701171875e-06,8
0.018436193466186523,3
1.7881393432617188e-07,8
-2.980232238769531e-07,4
0.00010466575622558594,6
-6.556510925292969e-07,6
-1.3709068298339844e-06,7
0.011654019355773926,3
1.1324882507324219e-06,4
5.960464477539063e-08,2
-8.344650268554688e-07,5
9.5367431640625e-07,7
-7.152557373046875e-07,5
3.355741500854492e-05,6
-5.960464477539063e-08,6
2.8014183044433594e-06,6
-5.960464477539063e-08,5
6.556510925292969e-07,6
-1.7285346984863281e-06,5
1.0132789611816406e-06,6
2.682209014892578e-06,6
-1.8477439880371094e-06,6
-1.1920928955078125e-07,3
1.430511474609375e-06,5
-2.6226043701171875e-06,5
-7.748603820800781e-07,6
5.960464477539063e-08,5
1.2516975402832031e-06,7
-1.0132789611816406e-06,5
-0.00019121170043945312,7
-2.086162567138672e-06,7
-7.748603820800781e-07,6
1.3828277587890625e-05,8
-4.291534423828125e-06,8
2.1457672119140625e-06,6
-5.960464477539063e-08,3
-4.76837158203125e-06,6
-2.9206275939941406e-06,8
-1.1920928955078125e-07,4
-6.079673767089844e-06,4
-5.364418029785156e-07,6
5.960464477539063e-08,5
-4.76837158203125e-07,6
3.5762786865234375e-07,6
-2.086162567138672e-06,6
0.011338233947753906,3
2.6226043701171875e-06,6
-1.430511474609375e-06,6
-5.364418029785156e-07,6
-0.008357763290405273,5
3.5762786865234375e-07,3
-0.026872098445892334,4
-8.940696716308594e-07,6
-0.0002289414405822754,7
-7.152557373046875e-07,6
4.76837158203125e-07,5
-1.1920928955078125e-07,3
5.960464477539063e-08,5
-7.748603820800781e-07,5
5.960464477539063e-08,7
0.011652350425720215,3
-1.1920928955078125e-07,5
-4.172325134277344e-06,7
-3.814697265625e-06,7
1.1324882507324219e-06,7
6.616115570068359e-06,6
-0.013509690761566162,3
-2.980232238769531e-07,3
-5.960464477539063e-08,4
1.0132789611816406e-06,7
-1.2516975402832031e-06,8
3.4570693969726562e-06,6
4.76837158203125e-07,8
8.165836334228516e-06,5
-1.5735626220703125e-05,6
-1.1920928955078125e-07,4
-1.7881393432617188e-07,5
8.404254913330078e-06,7
6.556510925292969e-07,5
5.960464477539063e-08,3
-1.1920928955078125e-06,6
-4.76837158203125e-07,4
-4.172325134277344e-07,5
-1.1920928955078125e-07,5
1.3113021850585938e-06,6
6.854534149169922e-06,5
3.2782554626464844e-06,8
-2.980232238769531e-07,2
2.5033950805664062e-06,7
-6.377696990966797e-06,8
2.4437904357910156e-06,6
-4.172325134277344e-07,5
-5.960464477539063e-08,4
-3.0219554901123047e-05,8
1.2516975402832031e-06,5
1.1920928955078125e-07,4
-1.2516975402832031e-06,6
-3.2782554626464844e-06,5
-0.021564066410064697,4
-4.172325134277344e-07,3
1.0728836059570312e-06,6
2.384185791015625e-07,5
1.0013580322265625e-05,8
2.384185791015625e-07,5
-3.5762786865234375e-07,7
-7.152557373046875e-07,3
-5.960464477539063e-08,5
6.556510925292969e-07,5
-1.2516975402832031e-06,5
-7.748603820800781e-07,5
4.76837158203125e-07,5
5.960464477539062e-07,4
1.1920928955078125e-07,2
2.980232238769531e-07,6
5.364418029785156e-07,5
-3.5762786865234375e-07,5
-1.1920928955078125e-07,3
-1.2516975402832031e-06,7
1.1324882507324219e-06,4
-4.76837158203125e-06,6
-2.2649765014648438e-06,7
-1.2278556823730469e-05,6
-5.364418029785156e-07,5
-7.152557373046875e-07,7
-1.7881393432617188e-07,7
1.1324882507324219e-06,7
-5.960464477539063e-08,4
5.960464477539062e-07,4
-3.039836883544922e-06,7
5.960464477539063e-08,6
-6.198883056640625e-06,4
7.152557373046875e-07,4
-1.1920928955078125e-06,6
9.5367431640625e-07,6
2.1457672119140625e-06,6
-1.1920928955078125e-07,6
-8.940696716308594e-07,5
2.384185791015625e-07,3
1.0728836059570312e-06,6
-1.1920928955078125e-07,3
5.960464477539063e-08,3
8.940696716308594e-07,5
1.7881393432617188e-07,5
4.76837158203125e-07,4
-4.172325134277344e-07,6
1.5497207641601562e-06,4
-1.4901161193847656e-06,5
7.748603820800781e-07,4
2.3245811462402344e-06,5
-3.5762786865234375e-07,7
2.384185791015625e-07,4
-2.2649765014648438e-06,6
-1.1920928955078125e-07,3
8.58306884765625e-06,6
5.960464477539063e-08,3
2.5033950805664062e-06,6
1.1920928955078125e-07,5
-5.960464477539063e-08,5
-4.172325134277344e-07,3
-5.364418029785156e-07,6
0.0033659934997558594,4
-1.9073486328125e-06,5
5.960464477539063e-08,7
-1.1324882507324219e-06,5
1.2278556823730469e-05,8
-5.364418029785156e-07,6
-2.980232238769531e-07,6
-1.7881393432617188e-07,4
1.2278556823730469e-05,5
-4.76837158203125e-07,5
7.152557373046875e-07,9
2.980232238769531e-07,4
-1.430511474609375e-06,7
-2.384185791015625e-07,6
-8.940696716308594e-07,6
-5.185604095458984e-06,8
-4.374980926513672e-05,5
-7.748603820800781e-07,5
-1.1920928955078125e-07,4
-1.1920928955078125e-07,5
-2.384185791015625e-06,6
-1.7881393432617188e-07,6
-0.010557770729064941,4
-0.0071451663970947266,3
3.6954879760742188e-06,6
1.1920928955078125e-07,2
3.2782554626464844e-06,6
1.3709068298339844e-06,8
-2.2649765014648438e-06,7
7.152557373046875e-07,4
9.268522262573242e-05,5
-9.85264778137207e-05,3
1.3709068298339844e-06,4
-3.4570693969726562e-06,8
-1.5020370483398438e-05,8
-1.5497207641601562e-06,5
-8.344650268554688e-07,6
2.205371856689453e-06,5
-4.172325134277344e-07,6
4.172325134277344e-07,5
-0.0052727460861206055,1
6.67572021484375e-06,6
9.5367431640625e-07,4
2.3245811462402344e-06,6
5.304813385009766e-06,9
0.0015587210655212402,3
-1.1920928955078125e-07,2
-6.556510925292969e-07,6
-2.384185791015625e-07,6
-0.010554313659667969,4
-2.384185791015625e-07,3
8.344650268554688e-07,6
-3.5762786865234375e-07,6
0.048333704471588135,3
-3.635883331298828e-06,7
0.007193624973297119,4
5.960464477539062e-07,6
-9.185075759887695e-05,5
-5.364418029785156e-07,4
-2.8014183044433594e-06,4
-5.960464477539063e-08,4
-8.940696716308594e-07,5
2.980232238769531e-07,4
8.344650268554688e-07,6
4.76837158203125e-07,7
1.430511474609375e-06,6
-1.0132789611816406e-06,5
-8.940696716308594e-07,5
-1.6093254089355469e-06,7
3.5762786865234375e-07,3
-0.007372736930847168,3
-2.0265579223632812e-06,7
1.1324882507324219e-06,5
7.748603820800781e-07,5
-6.556510925292969e-07,4
1.0728836059570312e-06,5
3.4570693969726562e-06,8
-2.980232238769531e-07,3
-5.364418029785156e-07,3
-1.3709068298339844e-06,6
1.1324882507324219e-06,6
1.7881393432617188e-06,6
0.007193088531494141,4
-1.7881393432617188e-06,7
2.2649765014648438e-06,8
-3.5762786865234375e-07,4
-2.3245811462402344e-06,5
1.1920928955078125e-07,4
-9.85264778137207e-05,3
3.5762786865234375e-07,4
-1.1920928955078125e-07,4
