,runtime_graphshapiq,budget,n_players,mse_KernelSHAPIQ,runtime_KernelSHAPIQ,mse_SVARMIQ,runtime_SVARMIQ,mse_InconsistentKernelSHAPIQ,runtime_InconsistentKernelSHAPIQ,mse_SHAPIQ,runtime_SHAPIQ,mse_PermutationSamplingSII,runtime_PermutationSamplingSII
50,0.6696953773498535,2255.0,20.0,0.6542970160769035,13.793840646743774,89.56561029218402,33.415210247039795,0.18329434692982283,11.402628898620605,31.114870065146942,0.7556614875793457,0.30897667162999887,0.35442590713500977
52,3.0177197456359863,8239.0,24.0,0.09439022718078453,71.5280294418335,14.113149680605284,231.3935468196869,0.005262822604450246,69.7695050239563,1.527720421717498,3.8259177207946777,0.1028653615570463,1.189793586730957
53,3.0945684909820557,7919.0,27.0,0.06392196027487795,99.31235384941101,4.193645182482037,376.8991732597351,0.007891167230103743,98.53746557235718,1.474605660835008,5.01662540435791,0.0539448762334883,1.1651365756988525
56,2.0872538089752197,6349.0,34.0,11942.00377777286,171.01488828659058,16.595461292898484,783.0329194068909,4.634000108990821,199.1914517879486,2.0416807675828057,7.5375754833221436,0.15478679037815013,1.18784499168396
58,1.9071435928344727,5198.0,37.0,22590.958183641895,198.64041781425476,506.1484047015578,1004.543309211731,0.025877007904430104,195.0332064628601,111.16901099930742,7.748127222061157,0.061211971062452714,1.0161833763122559
59,0.9052681922912598,3008.0,26.0,27.800346331290932,40.02127242088318,25.14803259552477,126.90555119514465,4.34840393849702,34.690019845962524,12.06098963753542,1.66499662399292,0.0630491779381186,0.39496827125549316
63,2.7993764877319336,8269.0,35.0,4.077391774436827,234.8374297618866,31.478656535879004,1270.9657599925995,1.5679935373344531,390.1104929447174,11.17305770573378,16.212518453598022,0.12257533007747227,2.4285292625427246
64,2.4498565196990967,4622.0,31.0,477025.3287102893,111.13267946243286,149.93707679389794,448.0457022190094,0.9608692716725062,100.91419649124146,23.570325678709487,4.154656887054443,0.13816704016335374,0.8675720691680908
65,2.2273473739624023,6191.0,22.0,0.14480647538317526,41.690117835998535,14.77892392715566,111.11564803123474,0.02233981655493955,38.81131386756897,3.4945879136748106,2.2901365756988525,0.2642480479478912,0.7856540679931641
67,2.331268072128296,6831.0,26.0,0.13480443306523243,74.92708110809326,35.13183766641675,261.31810879707336,0.012751549213252092,74.02093863487244,10.873505350024788,3.6066184043884277,0.1291405617603358,1.0388696193695068
68,2.409426212310791,6959.0,26.0,0.11448375359177537,77.45775246620178,41.6207439376302,267.02429008483887,0.008817645660112443,75.2720799446106,11.072378104570795,3.7576491832733154,0.11805425309436915,1.0022876262664795
69,1.1978867053985596,3727.0,23.0,0.39612936835399665,30.389330863952637,10.137330375522588,88.96578025817871,0.08195190305890232,27.39586901664734,3.133831104849971,1.5143401622772217,0.17982966504803718,0.5705845355987549
70,2.4723448753356934,7518.0,29.0,0.4450055441477664,116.45527148246765,16.657298980365944,525.0525019168854,0.05752019149190235,126.21009540557861,6.369237339133169,5.647010564804077,0.18574152262839655,1.26222562789917
71,2.595137357711792,7693.0,30.0,0.4878359303363112,134.38863444328308,389.47100755068436,597.4925305843353,0.12341417843092096,146.11964225769043,22.98007202776447,6.562683343887329,0.14778460855767658,1.3698880672454834
72,1.4744977951049805,4766.0,22.0,0.22530230504047738,33.67774200439453,49.10075187284752,89.79686212539673,0.04376633789604504,31.564818620681763,7.020733008398396,1.939728021621704,0.2452951014823499,0.8035755157470703
73,3.43400239944458,9564.0,35.0,5.557722851056437,283.547917842865,533.0979944396057,1448.270221233368,0.33859303355780834,411.2341425418854,20.332387551192916,18.22934579849243,0.15410357418861476,2.4531166553497314
82,2.610825300216675,7725.0,28.0,1.0272137468317395,112.57057881355286,425.6306824607986,435.5013356208801,0.07455147514772796,109.75978326797485,26.858037331104637,5.198265314102173,0.15462901873185939,1.2406325340270996
89,2.6363353729248047,8100.0,39.0,1313.3079802274062,330.04900884628296,290.8095560702202,1862.3235206604004,0.6308261232106445,442.37581062316895,12.745740561766043,17.3672878742218,0.05423937394589113,1.5866405963897705
92,3.239696979522705,8064.0,23.0,0.011697682248191617,60.90163254737854,3.9377713417842695,181.9642903804779,0.0016564363140900258,58.8669068813324,1.0237704212576735,3.2402544021606445,0.028883054993263678,1.1164679527282715
95,2.1995081901550293,6833.0,32.0,5.79633718185693,149.34294819831848,170.61075321830492,637.4935030937195,0.2766417479471603,178.00688934326172,8.112323987254204,6.655687570571899,0.14584056289598865,1.2450406551361084
98,1.5815637111663818,4765.0,26.0,0.9094518126243399,58.3562536239624,201.11146590980618,191.77254033088684,0.06056679490874409,53.271278619766235,14.165848993357915,2.6962451934814453,0.1478969344683869,0.7484989166259766
99,1.9538109302520752,6157.0,26.0,0.9203167125538785,69.73243689537048,195.55976629115236,242.30120539665222,0.11388724282354978,67.28272485733032,13.99989673432733,3.3947722911834717,0.18855482984682442,0.9446959495544434
107,2.1493961811065674,6238.0,26.0,0.66232599301847,70.35140252113342,25.93818367877839,247.0483455657959,0.07805090229335084,68.42294979095459,10.049435720767038,3.46571946144104,0.243913590160715,0.8923554420471191
108,1.5096628665924072,4210.0,23.0,0.3553859451795114,34.36627268791199,8.276691170607124,101.33852052688599,0.029293405620495122,31.04984402656555,2.7230503426543367,1.7216649055480957,0.16203201261143763,0.6137475967407227
111,1.043461561203003,3200.0,27.0,4.269395807822556,45.0314519405365,15.005934762486524,161.2233829498291,0.32621545808588304,42.028491735458374,3.6276963254768657,2.072178602218628,0.03499411207573882,0.4338107109069824
112,2.4860286712646484,6962.0,28.0,0.19258530234666252,98.0889744758606,116.31544714027835,378.5109474658966,0.01595508474574578,99.71018242835999,22.684390251202622,4.671885251998901,0.08812518565414684,1.0354583263397217
114,2.6537599563598633,6432.0,28.0,0.1305800179475281,92.0766031742096,22.88474709256356,352.7376160621643,0.009458628560837226,91.87401175498962,8.925114743582842,4.401609659194946,0.05452170192717591,0.9786756038665771
116,0.8403873443603516,2496.0,23.0,0.34570838627648676,21.940812826156616,17.563893809143593,63.55924701690674,0.09606418856350671,18.754652500152588,7.692901548788889,1.0264084339141846,0.05089560679249142,0.3120148181915283
118,1.9147346019744873,6197.0,35.0,2612.8805622728073,183.68462324142456,259.0969062319532,900.4165358543396,0.29481641184333873,218.59821677207947,44.003399561657126,8.058298587799072,0.10854615706414114,1.2155797481536865
119,2.4000535011291504,6415.0,25.0,0.26568388852980085,67.63366508483887,10.429048386799384,216.3318750858307,0.042056977652431146,62.26108741760254,6.174288794929605,3.2595107555389404,0.22015360194013914,0.9740300178527832
120,1.0733790397644043,3311.0,20.0,0.5182311584622672,18.14458680152893,2.1782476402162043,44.61310577392578,0.12765941990628454,16.22332501411438,1.543860586534701,1.142066240310669,0.3384247346675522,0.38396263122558594
123,1.1134052276611328,3503.0,24.0,1.1815793283500544,33.04110145568848,35.6514551476766,101.85292148590088,0.12749879415355525,31.055171728134155,4.355788217681765,1.5793790817260742,0.18479740349795007,0.5611176490783691
125,3.027094841003418,8845.0,32.0,0.7719205625287792,185.78801941871643,68.94233783458628,812.0971276760101,0.19706285638545037,205.46708703041077,4.835192324825912,8.500207424163818,0.15100075573248517,1.6082582473754883
134,0.8065130710601807,2624.0,23.0,1.3183510282102744,23.363185167312622,29.82007812049426,66.92736649513245,0.43756001522662974,19.9723904132843,9.178039379439902,1.1890232563018799,0.3088982212226681,0.32286548614501953
135,2.2544946670532227,7236.0,27.0,0.5599509670432423,89.4561836719513,90.29033022128495,339.8669135570526,0.04425528852626631,89.56587815284729,6.669680254072663,4.4461328983306885,0.225041147740679,1.0949647426605225
137,1.4929752349853516,4623.0,22.0,0.3505220589312248,32.50475025177002,29.36753440689259,86.29083132743835,0.055694446007346715,29.47585129737854,9.938806071979883,1.7581675052642822,0.26973151405460394,0.5973019599914551
146,2.3871397972106934,6927.0,29.0,0.2169259466940318,108.64051365852356,8.614048589916834,444.60781264305115,0.02694457039526884,112.87297821044922,3.930685532967888,5.251351356506348,0.07682119593324678,1.0386238098144531
151,2.322864532470703,6558.0,31.0,1.8586093676306372,131.98283004760742,71.45728763263531,579.8869976997375,0.4807592622497596,151.8238010406494,5.408723713461,6.219773769378662,0.1283998774971077,1.1796891689300537
152,2.0130364894866943,5958.0,26.0,0.5815157103014175,68.4492609500885,106.08604919734982,234.22947597503662,0.08495667021614264,64.50477838516235,7.201141072187357,3.2062313556671143,0.1661122009919451,0.9334676265716553
154,0.935699462890625,3294.0,25.0,5.3915949541852415,35.83430457115173,26.91202709715727,114.38351488113403,0.45907108215695613,33.58391857147217,4.985164298936355,1.613962173461914,0.2804268412848522,0.5015592575073242
159,1.9550375938415527,5742.0,27.0,0.22313000384437934,73.75553226470947,53.81947063262884,273.12701869010925,0.04978546879866704,73.22857403755188,3.879886307673979,3.562757968902588,0.07126375900319057,0.9650192260742188
160,1.846057415008545,5534.0,30.0,3.1989699660888697,101.85395169258118,164.64596403890422,415.2629044055939,0.747142792543391,112.19152736663818,8.97637645963859,4.6344828605651855,0.17055374504291393,0.9776904582977295
162,3.1254563331604004,7343.0,26.0,0.1190558576259915,83.33582139015198,3.412954892405617,284.53582191467285,0.012648710854194027,80.52031898498535,1.213407624449162,3.9503366947174072,0.12461836145372715,1.142836570739746
165,1.6299965381622314,4847.0,24.0,0.2088282488836516,43.22981381416321,31.01409029701933,136.4745876789093,0.030599848770225018,40.331671953201294,2.977031928533248,2.102030038833618,0.1622992161631068,0.7156903743743896
168,1.628021240234375,5006.0,24.0,0.2691670439155289,44.46427011489868,76.60899820518826,140.60649371147156,0.01808387276382343,41.96569013595581,6.760434402685896,2.2714426517486572,0.1371810485637433,0.6244328022003174
169,0.9866468906402588,3238.0,21.0,0.36731878429455905,20.001896858215332,19.17516289927118,52.595152854919434,0.08819229732686891,17.781365871429443,6.89397812396489,1.0883829593658447,0.2978266617455835,0.4646430015563965
171,2.774791717529297,6913.0,20.0,0.019377800267606625,34.076149702072144,8.950128722782818,85.20010185241699,0.0036196165909270182,33.55866360664368,4.60639156181506,2.210416555404663,0.048113329247280526,0.9214267730712891
178,0.7426185607910156,2718.0,23.0,4.597891142682017,23.498552083969116,7.654232335473829,68.25590062141418,0.7215020315281393,20.74285387992859,5.08180605205473,1.2245380878448486,0.34033909200413237,0.3218216896057129
179,2.169980525970459,6543.0,25.0,0.18166589264080737,64.88964295387268,9.63082030472233,216.3786907196045,0.023967519129026862,62.49077033996582,2.5470439005504244,3.2330923080444336,0.16494548850129284,0.9514377117156982
180,0.613732099533081,2112.0,21.0,0.5062291727533478,14.393175601959229,16.96286131739569,37.0967333316803,0.0854682432382047,11.912835121154785,3.2290011966827197,0.767798900604248,0.20492206091872153,0.33856630325317383
181,1.8919456005096436,6005.0,36.0,5709.17872372707,202.8264126777649,76.43191713089092,951.5565712451935,0.10489178750270459,229.48077630996704,22.53606630334257,8.32390809059143,0.09986895054425819,1.2096257209777832
190,2.4956214427948,6912.0,28.0,0.02898299625175817,100.04400849342346,62.286017264598414,373.6061313152313,0.0006386368779626362,97.73375344276428,5.034776947616021,4.569185733795166,0.015687187672578505,1.1035401821136475
193,2.5282504558563232,7294.0,28.0,0.27174746622027035,103.5773720741272,295.30807146178677,399.4525933265686,0.056011914270692104,103.8939938545227,18.144363560737556,5.007874488830566,0.0765573780772192,1.1188268661499023
195,0.9285063743591309,2613.0,20.0,0.4120872322725556,14.892057657241821,8.738608127344344,36.63554072380066,0.019620166649817857,12.779089212417603,9.36955157902352,0.8540840148925781,0.20910878973111421,0.40804052352905273
198,1.4537110328674316,4527.0,20.0,0.1391863377054462,23.379238843917847,4.989728002678371,58.243947982788086,0.02382220567001481,22.068822622299194,5.073256696325145,1.5115208625793457,0.25616746858942796,0.6367714405059814
199,2.889878034591675,7808.0,23.0,0.011277128653008488,58.73952603340149,1.247479453582357,178.17968082427979,0.0012884309384642418,57.26182699203491,1.0818689327303863,3.320047616958618,0.026929326725539986,1.0155363082885742
204,2.978469133377075,8749.0,29.0,0.9296653172545284,134.43943572044373,435.7494535986924,556.5725009441376,0.07333179738411927,137.99956679344177,24.290913083984655,6.578768014907837,0.21823053665101574,1.4489567279815674
207,2.5969936847686768,6080.0,20.0,0.010570673999745636,31.670168161392212,13.479084601407672,76.43345904350281,0.001010266827098169,29.467044353485107,2.845386947400906,1.9622128009796143,0.04670919044885384,0.8294000625610352
208,2.2936933040618896,6479.0,28.0,0.31379981774242266,91.68157029151917,183.41225818482135,355.382607460022,0.026536879071882676,92.6327760219574,31.566657395819263,4.3338282108306885,0.08283894188835825,1.066643476486206
212,1.1704041957855225,3599.0,28.0,1720.000717363365,58.371100187301636,302.27400692537316,206.8801724910736,2.3123731458236705,54.89956068992615,72.44741629444664,2.5722806453704834,0.14528192374455384,0.5236935615539551
213,1.0407285690307617,3119.0,20.0,0.255959727354573,17.20917272567749,5.5338376135112455,42.205209493637085,0.03149657704127063,15.297922849655151,5.828332572877613,1.1003026962280273,0.2542547249705476,0.3962557315826416
217,3.0464022159576416,8510.0,24.0,0.17897423389843575,72.78115677833557,27.74869510773296,235.3579387664795,0.04033255110793112,71.30111885070801,3.39857203717127,3.84089994430542,0.19034091154928515,1.2270293235778809
218,1.0707299709320068,3407.0,24.0,0.9947604403759251,32.23178219795227,17.10689104211839,99.48425197601318,0.1629620440502033,30.624058723449707,9.39455213548746,1.6417534351348877,0.2457234045200213,0.4301609992980957
222,2.0027997493743896,6197.0,35.0,3937.011763159009,185.75161337852478,287.4736342484444,898.438574552536,0.2511875726728792,216.6847424507141,43.86188587594079,8.20363187789917,0.1018999802631356,1.2864151000976562
223,1.2353222370147705,3614.0,22.0,1.2093290302260402,27.366150379180908,25.793703072737983,69.71135306358337,0.09946616184317904,23.17909598350525,3.4068417595960963,1.345165491104126,0.42087552701213043,0.45268702507019043
224,1.9315035343170166,6157.0,26.0,0.7281028769953047,69.14518451690674,120.33118733795537,240.3694019317627,0.09202970684924837,68.66618824005127,8.393691529299753,3.384509325027466,0.24738022102006763,0.9408009052276611
228,1.486304521560669,4367.0,20.0,0.13290300832342586,22.483830451965332,15.115166221345875,56.11236095428467,0.017821229753621316,21.037888526916504,2.264988451193108,1.3558011054992676,0.23852231122462197,0.6158401966094971
230,1.890343189239502,5790.0,23.0,0.26931659577062794,44.31969141960144,28.36673571865903,136.61659598350525,0.057676172383814804,42.28056287765503,3.594598499956162,2.4494712352752686,0.3246913888437284,0.8574831485748291
232,2.4440579414367676,7932.0,28.0,0.7213064320483236,108.55511212348938,163.57063803551335,425.6500151157379,0.034796722634393325,111.61600089073181,9.659859918423289,5.278030633926392,0.14787150935800022,1.3344886302947998
233,3.4005255699157715,9453.0,34.0,1.646148650661202,241.29530262947083,234.25721644290832,1169.060096025467,0.44669056757065567,317.4548890590668,9.112331627503158,11.151068449020386,0.09476623560334901,1.7921795845031738
234,2.9522364139556885,7646.0,34.0,3.6899922994681953,201.3934245109558,49.80925974372929,935.7444922924042,0.5627834203253164,250.52836537361145,10.274584242275482,8.970197677612305,0.13051214072656533,1.4331815242767334
237,3.6925575733184814,9598.0,31.0,0.3973944646721886,184.3980782032013,111.16194682111033,832.0109069347382,0.12003868559201017,195.03341913223267,6.100198415610815,8.661376953125,0.11060225536651173,1.708186149597168
238,1.964538812637329,5455.0,29.0,0.7301600414921788,90.35734844207764,17.46264966298622,354.69270515441895,0.07672207008651823,96.92957615852356,9.188629585910794,4.132972955703735,0.10985285521128925,0.9971473217010498
241,2.134432792663574,6189.0,33.0,108.30409670005689,154.0095920562744,270.76794192467844,687.5381617546082,1.2126007770154084,178.57113599777222,14.266367376814383,7.105650186538696,0.1333482923658541,1.241992473602295
244,2.969572067260742,8508.0,34.0,2.2336686255299565,219.11074709892273,311.9716687601038,1022.2481698989868,0.7230119622422315,280.11188197135925,12.50990924578883,9.966382503509521,0.11643689136025698,1.680325984954834
247,2.057727813720703,5423.0,20.0,0.05867421317542842,28.75361943244934,7.572239679500705,70.09605693817139,0.006417785639082894,27.504966020584106,1.446618668310681,1.7997448444366455,0.1759123902135544,0.6541986465454102
250,2.2849271297454834,6980.0,26.0,1.0149636552684456,79.17959022521973,129.61861702824066,272.43119764328003,0.03893964719580086,75.91105675697327,9.921337303578468,3.903043508529663,0.20265712425428217,1.0120704174041748
254,1.2379341125488281,3966.0,21.0,0.8665263552040284,24.188275814056396,8.96404005880704,63.30260753631592,0.0447153053326234,22.06705927848816,2.4417612298825984,1.348771333694458,0.39718990334832377,0.5772943496704102
256,1.8806025981903076,5487.0,21.0,0.08534545522360173,31.74729561805725,2.949698287714995,85.204758644104,0.008435324480762979,30.19709086418152,1.2432627610480897,1.9054455757141113,0.1311321728681617,0.7741796970367432
257,0.8594801425933838,2991.0,20.0,0.3488556875938382,15.99415111541748,11.05831353540447,40.50145483016968,0.06953883155573352,14.346812725067139,3.681328682752849,1.0211374759674072,0.4661946213812751,0.3525421619415283
261,2.985424757003784,9116.0,32.0,3.5061005879372322,190.67734599113464,516.0036138511515,826.6413848400116,0.037025901848861724,210.09715270996094,25.191045220166473,8.851803541183472,0.16220927495450502,1.6912734508514404
262,1.7308011054992676,4911.0,22.0,0.11754882001932501,34.887821435928345,9.349848200597535,90.26563763618469,0.013288327743788275,30.97960591316223,5.707898649559732,1.8344757556915283,0.1623262564495754,0.7135932445526123
263,2.5944302082061768,8173.0,33.0,1.7217317211700707,189.2875747680664,154.93419748404477,909.3266406059265,0.5500716730300143,266.55846977233887,7.006097368881796,8.898540258407593,0.11050856058743644,1.6451551914215088
264,2.825892925262451,7693.0,29.0,0.43212338200235273,121.85434746742249,13.389088370745876,494.25389289855957,0.09912290080059123,127.10000276565552,5.097754033551795,5.707856893539429,0.16830020570441923,1.2861676216125488
265,0.8347716331481934,2802.0,24.0,1.0750997541131935,28.24410843849182,16.45778218282411,87.03353905677795,0.08347447740225993,25.426944971084595,12.731709960647315,1.33341383934021,0.12543470936440346,0.3748018741607666
