,runtime_graphshapiq,budget,n_players,mse_KernelSHAPIQ,runtime_KernelSHAPIQ,mse_SVARMIQ,runtime_SVARMIQ,mse_InconsistentKernelSHAPIQ,runtime_InconsistentKernelSHAPIQ,mse_SHAPIQ,runtime_SHAPIQ,mse_PermutationSamplingSII,runtime_PermutationSamplingSII
82,2.4372940063476562,7725.0,28.0,0.026450355970142506,8.145047426223755,0.21018451662104776,15.899356126785278,0.039721440898623034,8.163471221923828,1.287048523601705,1.75113844871521,0.6199682860955772,1.0476841926574707
89,2.6772091388702393,8100.0,39.0,0.027896209925433596,11.358662843704224,0.3844400268067825,32.1352744102478,0.03864861087062151,11.44002103805542,0.40917070070071226,2.2115681171417236,0.4512717606962474,1.450782299041748
92,3.0759117603302,8064.0,23.0,0.002112883769967954,6.560994863510132,0.057147365286220414,9.80019497871399,0.001749760269119581,6.5406413078308105,0.10347483455026288,1.6215755939483643,0.9962209562995104,1.0836436748504639
95,2.1099767684936523,6833.0,32.0,0.0375588881764259,8.147030353546143,0.1641131434181971,17.73147439956665,0.033206210809037635,8.086198568344116,0.3726233735836601,1.7455921173095703,0.48624789265792606,0.9930603504180908
98,1.4243872165679932,4765.0,26.0,0.02710944547463221,4.533268690109253,0.18548621090723652,7.793149948120117,0.021437034032986958,4.453181028366089,0.6309854449329839,1.078538179397583,0.6476477332729275,0.6294457912445068
99,1.8056840896606445,6157.0,26.0,0.03499170352536978,5.785534620285034,0.21229160917709133,10.163810014724731,0.05014485663176134,5.755268096923828,0.6686970263775922,1.3471081256866455,0.5958768744889166,0.8933041095733643
107,2.0300190448760986,6238.0,26.0,0.02274240085638215,5.838620662689209,0.07826379110531255,10.127690076828003,0.03909600681081096,5.80082893371582,0.7346616853917443,1.3782553672790527,0.681322521671794,0.8549680709838867
108,1.3669779300689697,4210.0,23.0,0.015724301693283926,3.1389081478118896,0.06536452999214029,4.667159795761108,0.015149883026556307,3.108654737472534,0.275054339461041,0.8012301921844482,0.6550160755275829,0.6139299869537354
111,0.8852131366729736,3200.0,27.0,0.008073436321839732,2.8450796604156494,0.17391478712178757,5.270522117614746,0.0035356179087416696,2.8371291160583496,0.2241280800270842,0.6991605758666992,0.513528252634127,0.5107066631317139
112,2.3538665771484375,6962.0,28.0,0.006111389041902004,6.621464252471924,0.03602813077380828,12.349250316619873,0.005356672789580572,6.496649742126465,1.3122323567620338,1.548689603805542,0.6727077052775025,1.0289263725280762
114,2.459075927734375,6432.0,28.0,0.006524729019592052,5.9198784828186035,0.0925561820178267,10.881885051727295,0.0029675492311047563,5.872870683670044,0.6843453802474196,1.4256374835968018,0.8951035033199961,0.9707703590393066
116,0.7976651191711426,2496.0,23.0,0.010417501415142465,1.8248767852783203,0.2239318623223234,2.937788486480713,0.0038534258009143042,1.8457815647125244,0.5043705758808015,0.49893999099731445,0.8751113449511825,0.3080635070800781
118,1.9001448154449463,6197.0,35.0,0.01882394106897509,7.576592683792114,1.8581208601156847,18.7511785030365,0.018688213338349705,7.5550525188446045,2.6398122532570047,1.6138951778411865,0.4059278358596075,1.0436553955078125
119,2.002458095550537,6415.0,25.0,0.02082458076946397,5.5876970291137695,0.05905020982200688,9.255073547363281,0.03267548663387684,5.521345615386963,0.6416028836613092,1.3892505168914795,0.6271673320951076,0.899730920791626
120,0.929274320602417,3311.0,20.0,0.04299222025998079,2.5133776664733887,0.08246026610368482,3.0607287883758545,0.0882025993039784,2.166792631149292,0.17102958790965994,0.615271806716919,0.6714258488668571,0.48244500160217285
123,1.0002107620239258,3503.0,24.0,0.022170167627463135,2.909428119659424,0.2409147666818716,4.585302352905273,0.03100684285193429,2.8131229877471924,0.3416681766082309,0.79327392578125,0.6491769836925114,0.44216251373291016
125,2.7701501846313477,8845.0,32.0,0.0225956240452557,10.448165655136108,0.12427072906865344,22.577159881591797,0.035955746651986226,10.465345621109009,0.33630879604712205,2.1071455478668213,0.842334276142528,1.4027113914489746
134,0.8662128448486328,2624.0,23.0,0.03649083528870878,1.940995693206787,0.46676232468022305,3.1891751289367676,0.027231554148039894,1.8919322490692139,0.7599296013891013,0.5313830375671387,2.233233024708226,0.4200873374938965
135,2.1247076988220215,7236.0,27.0,0.019288395731703753,7.318366050720215,0.18975815320854428,13.754681587219238,0.027782928379201377,7.363150119781494,0.38454493218659913,1.6341042518615723,1.0418563666745673,1.0275814533233643
137,1.2940375804901123,4623.0,22.0,0.027724014854661697,3.6471030712127686,0.027693349230253156,5.098528623580933,0.030870160087632895,3.500551223754883,0.8943439808330254,0.9645524024963379,0.4609531871320887,0.669802188873291
146,2.3346946239471436,6927.0,29.0,0.0075566406941744236,7.07002067565918,0.05591011199249866,14.022895812988281,0.008526143936124258,6.976985692977905,0.28348554920231095,1.4804356098175049,0.536123464675722,1.0236940383911133
151,2.1204001903533936,6558.0,31.0,0.03267151037884591,7.120047569274902,0.1533171583769065,15.581275224685669,0.03461288195303677,7.016211748123169,0.3175105695767205,1.5747079849243164,0.7727984176671044,1.0171513557434082
152,1.8315281867980957,5958.0,26.0,0.02568208561381384,5.688957691192627,0.10282987390946968,9.82983922958374,0.035483772221501814,5.612701416015625,0.2994842719150641,1.332998514175415,0.49282146558426304,0.8022406101226807
154,1.0029714107513428,3294.0,25.0,0.06068426548475463,2.735118865966797,0.24082731452994688,4.84468674659729,0.06286991017803535,2.7257113456726074,0.3590923895499376,0.8205080032348633,0.737224473463709,0.4573192596435547
159,1.8259613513946533,5742.0,27.0,0.014659078175090105,5.421885967254639,0.06982696426581213,10.056156396865845,0.013391631895455662,5.271390914916992,0.19653918771837442,1.2812409400939941,0.35032475556674053,0.8598971366882324
160,1.693066120147705,5534.0,30.0,0.03299546305596782,5.756046295166016,0.16790320190431782,11.968809366226196,0.032775304622147734,5.695623159408569,0.37259560731741176,1.296462059020996,0.4801894898664725,0.8550527095794678
162,2.801138162612915,7343.0,26.0,0.0067278191713027735,6.5972349643707275,0.025780098392809123,11.196057319641113,0.00873927745769802,6.523566961288452,0.10571500264100765,1.6719682216644287,0.3891209787793642,0.9467058181762695
165,1.5600497722625732,4847.0,24.0,0.011578868696073493,4.074185609817505,0.09429459987269898,6.417781352996826,0.01683682258058922,4.044981479644775,0.19750311880846927,1.046759843826294,0.6089252289018443,0.60024094581604
168,1.5812897682189941,5006.0,24.0,0.015138824151142252,4.240493297576904,0.08974088666097464,6.777411937713623,0.014215248840913672,4.198947906494141,0.35839893042399495,1.0744483470916748,0.4613767082519189,0.7152214050292969
169,0.8554496765136719,3238.0,21.0,0.026983506617453017,2.4581618309020996,0.16949033935951244,3.3409252166748047,0.043546232162707185,2.292349100112915,0.6978306671101984,0.7016017436981201,0.46651780102585677,0.3915891647338867
171,2.6010172367095947,6913.0,20.0,0.0014268513016791732,4.757056713104248,0.04200555188665045,5.84939980506897,0.004678965657488531,4.772305727005005,0.3407427997788112,1.2317075729370117,1.0656405422974164,0.9127678871154785
178,0.8420488834381104,2718.0,23.0,0.08744846152510614,2.0829732418060303,0.16163599214688587,3.359363317489624,0.0812048624654323,2.10956072807312,0.38142302161900843,0.5387897491455078,0.47669010716536064,0.34160518646240234
179,2.078787326812744,6543.0,25.0,0.012788502451931562,5.946653842926025,0.055599117353134234,9.593944549560547,0.02009725570397082,5.939937591552734,0.21601393941039457,1.2979624271392822,0.603778344274122,0.9359829425811768
180,0.5931768417358398,2112.0,21.0,0.01512005725916573,1.5364282131195068,0.20928641535748185,2.1139235496520996,0.013201736753150289,1.3831779956817627,0.25851366465832015,0.5101497173309326,1.0932519819342947,0.25932860374450684
181,1.8554184436798096,6005.0,36.0,0.0213973944103799,7.578295707702637,1.0630047453492122,19.297795295715332,0.019898358079669897,7.6605305671691895,1.0929728692660552,1.517273187637329,0.4817204535845438,1.0302424430847168
190,2.214859962463379,6912.0,28.0,0.0026299621356454463,6.9401021003723145,0.07769494329675695,13.12471890449524,0.0006530680613399614,6.87684440612793,0.23178551948490123,1.5560076236724854,0.42229898672528804,1.024651288986206
193,2.2841742038726807,7294.0,28.0,0.021590474685723057,7.7391955852508545,0.25249740602344206,14.651005268096924,0.02088098082403217,7.685819387435913,0.8376184576963464,1.6713862419128418,1.967345169972169,0.9898257255554199
195,0.8776116371154785,2613.0,20.0,0.03216033519266872,1.5547902584075928,0.08751275186837734,2.038228988647461,0.020628470222344972,1.5820045471191406,0.8044448988464763,0.48629045486450195,1.3311577026269334,0.3100559711456299
198,1.4836657047271729,4527.0,20.0,0.016499708309965222,3.2345333099365234,0.05712036759754231,4.181673526763916,0.028031460381096013,3.094958543777466,0.43202501813688915,0.9440395832061768,1.0593946702655461,0.5549399852752686
199,2.872509241104126,7808.0,23.0,0.002813946375024572,6.5170698165893555,0.01698755551826589,9.810945510864258,0.0014586207086963107,6.896439552307129,0.12111554138650497,2.0652191638946533,0.37073705176341293,1.3023781776428223
204,3.1453261375427246,8749.0,29.0,0.03107961735019708,10.729217529296875,0.1687516418011415,23.059905767440796,0.04091305825700554,10.054295301437378,1.3197431415867638,2.0254034996032715,0.7104113470815334,1.3293249607086182
207,2.341087579727173,6080.0,20.0,0.00460986982050747,4.287766218185425,0.14501005572388254,5.550398826599121,0.0016522124624367075,4.26195216178894,0.26406195786131714,1.223374605178833,1.1920973757657856,0.7453246116638184
208,2.1414175033569336,6479.0,28.0,0.0083304198189806,6.152209997177124,0.09622552325055096,11.638874292373657,0.008909969184469612,6.2825026512146,1.7667659066957215,1.4821062088012695,0.7742761631536106,0.9888365268707275
212,1.0188965797424316,3599.0,28.0,0.016182724137778166,3.4341602325439453,4.266747102398331,6.4563210010528564,0.019958176556465524,3.348834276199341,4.635854431381006,0.8013837337493896,0.8324224936518831,0.5693676471710205
213,0.8809769153594971,3119.0,20.0,0.028131994224650504,2.2254481315612793,0.07507400110401129,2.8438961505889893,0.030289773759722024,2.1475069522857666,0.5452423569058982,0.5865106582641602,0.8016813530897182,0.3689908981323242
217,2.7734158039093018,8510.0,24.0,0.025500795445757302,7.809960126876831,0.10876699407983323,12.401914834976196,0.04632780215073825,7.835454702377319,0.26215391917544,1.8516552448272705,1.2664773038595287,1.0517611503601074
218,1.0780789852142334,3407.0,24.0,0.025861062598581945,2.7934842109680176,0.1118992403654884,4.694547653198242,0.03134774960311827,2.7291908264160156,0.9701820134990571,0.7840466499328613,0.6411864916624145,0.43891286849975586
222,1.9333994388580322,6197.0,35.0,0.017700431969799806,7.708505153656006,1.8825076659959867,19.145952939987183,0.017490348792582634,7.641265153884888,2.5873682118814445,1.6389849185943604,0.3908352751795054,1.0701274871826172
223,0.9976334571838379,3614.0,22.0,0.04143357869324908,2.8904120922088623,0.2459223538238267,4.004348516464233,0.04858621976468836,2.8243772983551025,0.3503616521589067,0.799238920211792,0.8076672797841358,0.45468568801879883
224,1.8082635402679443,6157.0,26.0,0.031273335542236345,5.795547723770142,0.19744431003370755,10.145855903625488,0.04486269240628191,5.684550762176514,0.48272056997312357,1.3223187923431396,1.0828413234030718,0.8732516765594482
228,1.4155418872833252,4367.0,20.0,0.016933327187627953,3.0520312786102295,0.06881938519290316,4.142186164855957,0.020292340306725106,3.110208749771118,0.17457936606210953,0.8047318458557129,0.6434862530523542,0.6100084781646729
230,1.8268680572509766,5790.0,23.0,0.035663888187510984,4.935822486877441,0.12582918323555622,7.269011497497559,0.05285757329858658,4.795784950256348,0.2156007138918199,1.2084803581237793,1.2638479800550722,0.8183448314666748
232,2.45560622215271,7932.0,28.0,0.023992436617639765,8.833827018737793,0.19992084648243186,16.94559597969055,0.025017630812662284,8.703398704528809,0.5179079125750841,1.814798355102539,1.029251786887181,1.0795619487762451
233,3.0563271045684814,9453.0,34.0,0.0379399687237468,11.86672830581665,0.137245293173508,27.494631052017212,0.04249746401702029,11.998436689376831,0.3005403384129273,2.2722885608673096,0.37279556087511645,1.6291286945343018
234,2.5068211555480957,7646.0,34.0,0.02140477207125342,9.2120041847229,0.10591463514723412,21.373390913009644,0.022488596591936815,9.393903017044067,0.49731240242849195,1.9331474304199219,0.4094286148974426,1.2973942756652832
237,3.1683008670806885,9598.0,31.0,0.023253607339041523,11.215049982070923,0.10940639193120252,24.181270122528076,0.039419252392317326,11.199517726898193,0.22429998403355422,2.261441946029663,0.8262199416341632,1.3920934200286865
238,1.7531943321228027,5455.0,29.0,0.013629959804651768,5.3560638427734375,0.10967221395425983,10.615294933319092,0.011617441345618212,5.252269744873047,0.6110561327366265,1.255124568939209,0.6288118110138216,0.7601306438446045
241,1.903487205505371,6189.0,33.0,0.033389859909148244,7.172447443008423,0.22031129357342563,16.222219467163086,0.036855873496409425,7.094940423965454,0.4918496185588188,1.5093164443969727,0.5411606393571026,1.005530834197998
244,2.634779214859009,8508.0,34.0,0.02975023299122969,10.700379610061646,0.21195167051083555,24.64430594444275,0.04774459461670071,10.58211088180542,0.3299929679574919,2.14872145652771,0.7489693254943975,1.3989646434783936
247,1.8358590602874756,5423.0,20.0,0.00922776676707222,3.8367486000061035,0.033714171426613905,4.925929546356201,0.009037391343425965,3.710259437561035,0.10289060309076543,1.0988750457763672,0.5185525363892932,0.7368791103363037
250,2.1164958477020264,6980.0,26.0,0.04740044740996144,7.106420993804932,0.15437432740849433,12.280315399169922,0.044315064575724504,7.182471752166748,0.4958577920387511,1.4844245910644531,0.6945660579762194,1.0290963649749756
254,1.2022814750671387,3966.0,21.0,0.04704451900393654,3.0671627521514893,0.12319006443786658,4.1906960010528564,0.051348598673582733,3.034914016723633,0.24601080218053242,0.7592980861663818,1.2480550349101878,0.575930118560791
256,1.8370320796966553,5487.0,21.0,0.011254500637788802,4.042449951171875,0.036081530933278406,5.641499757766724,0.012432245463898433,4.1203718185424805,0.11799478142681838,1.1306536197662354,0.6959451598665504,0.6474564075469971
257,0.9454030990600586,2991.0,20.0,0.029567956174760993,2.0413057804107666,0.18281577977765914,2.8317065238952637,0.03707003071227376,1.9708406925201416,0.39853162764691924,0.5570135116577148,1.6308543211411035,0.4454360008239746
261,2.8149003982543945,9116.0,32.0,0.04582430036767454,11.436722993850708,0.22793517597623458,24.57996439933777,0.04392985061916006,11.262955904006958,1.1132725242073076,2.167647361755371,0.6583315229196889,1.4408762454986572
262,1.611243724822998,4911.0,22.0,0.008767499984932342,3.8162076473236084,0.0518511905397599,5.442281723022461,0.010950734926543044,3.8089730739593506,0.4467370401007077,1.0353031158447266,0.7767840628110917,0.6025252342224121
263,2.499589443206787,8173.0,33.0,0.029392849678460335,10.05531620979309,0.11643572949001356,23.358829259872437,0.045980742585264966,10.08587098121643,0.2454931867894206,1.9983510971069336,0.520969360892073,1.363023281097412
264,2.458017349243164,7693.0,29.0,0.01760341315990144,8.19144606590271,0.12275383003111584,16.688151836395264,0.028432900348909353,8.14361572265625,0.3602230682165928,1.7647414207458496,0.48096923939117997,1.0511415004730225
265,0.9191892147064209,2802.0,24.0,0.01671924479442875,2.0758516788482666,0.24150961338650734,3.51324200630188,0.012001169908825254,2.0356485843658447,1.0405378450005958,0.5611977577209473,0.8527004129727168,0.47202634811401367
