,budget,budget_upper_bound,max_neighborhood_size,n_players
647,229376,False,4,22
648,50176,False,4,24
649,344064,False,4,22
650,90112,False,4,18
651,761856,False,4,25
652,147456,False,4,18
653,29696,False,4,24
654,557056,False,4,22
655,99328,False,4,24
656,65536,False,4,23
657,753664,False,4,24
658,123904,False,4,25
659,36864,False,4,20
660,53248,False,4,23
661,57344,False,4,21
662,688128,False,4,23
663,90112,False,4,20
664,137216,False,4,23
665,27648,False,4,23
666,94208,False,4,23
667,147456,False,4,22
668,274432,False,4,22
669,61440,False,4,24
670,1572864,False,4,23
671,63488,False,4,23
672,120832,False,4,25
673,112640,False,4,25
674,61440,False,4,22
675,196608,False,4,23
676,303104,False,4,23
677,70912,False,4,21
678,63488,False,4,21
679,225280,False,4,24
680,32768,False,4,21
681,54272,False,4,21
682,122880,False,4,24
683,55296,False,4,23
684,45056,False,4,20
685,61440,False,4,22
686,356352,False,4,25
687,151552,False,4,24
688,178176,False,4,21
689,278528,False,4,19
690,319488,False,4,25
691,868352,False,4,25
692,133120,False,4,24
693,20480,False,4,15
694,38912,False,4,22
695,45056,False,4,21
696,180224,False,4,22
697,38912,False,4,19
698,512,False,4,9
699,2048,False,4,11
700,245760,False,4,25
701,221184,False,4,20
702,40960,False,4,24
703,98304,False,4,17
704,97280,False,4,21
705,352256,False,4,25
706,149504,False,4,23
707,34816,False,4,18
708,2048,False,4,11
709,16777216,True,4,24
710,458752,False,4,20
711,299008,False,4,20
712,94208,False,4,19
713,98304,False,4,19
714,4194304,False,4,23
715,86016,False,4,22
716,294912,False,4,19
717,1212416,False,4,25
718,262144,False,4,18
719,4096,False,4,12
720,1024,False,4,10
721,37888,False,4,22
722,229376,False,4,19
723,52224,False,4,20
724,229376,False,4,25
725,3702784,False,4,24
726,43008,False,4,23
727,40960,False,4,17
728,4718592,False,4,23
729,1490944,False,4,24
730,564917,False,4,24
731,98304,False,4,17
732,720896,False,4,21
733,118784,False,4,23
734,1048576,False,4,20
735,8388608,True,4,23
736,63488,False,4,21
737,49152,False,4,18
738,1638400,False,4,24
739,704512,False,4,25
740,4194304,False,4,22
741,1720320,False,4,24
742,114688,False,4,22
743,45056,False,4,17
744,2097152,False,4,21
745,16384,False,4,14
746,135168,False,4,23
747,187904,False,4,25
748,147456,False,4,23
749,33554432,True,4,25
750,868352,False,4,22
751,8192,False,4,13
752,180224,False,4,19
753,61440,False,4,19
754,21890432,True,4,25
755,21890432,True,4,25
756,202752,False,4,25
757,442368,False,4,22
758,47104,False,4,23
759,3997696,False,4,25
760,31744,False,4,25
761,104448,False,4,19
762,2097152,False,4,21
763,1572864,False,4,23
764,1310720,False,4,24
765,1015808,False,4,25
766,98304,False,4,17
767,294912,False,4,24
768,165888,False,4,24
769,4194304,False,4,22
770,2752512,False,4,23
771,65536,False,4,16
772,1064960,False,4,25
773,102400,False,4,20
774,933888,False,4,24
775,46080,False,4,21
776,368640,False,4,25
777,126976,False,4,22
778,16384,False,4,14
779,524288,False,4,19
780,999424,False,4,25
781,60416,False,4,21
782,131072,False,4,17
783,589824,False,4,25
784,2547712,False,4,24
785,2695168,False,4,24
786,344064,False,4,25
787,14336,False,4,15
788,5242880,False,4,23
789,61440,False,4,22
790,47104,False,4,23
791,2097152,False,4,21
792,2097152,False,4,21
793,2142208,False,4,24
794,2162688,False,4,24
795,3538944,False,4,25
796,86016,False,4,24
797,98304,False,4,21
798,163840,False,4,25
799,172032,False,4,25
800,27851072,True,4,25
801,106496,False,4,17
802,1614848,False,4,24
803,188416,False,4,20
804,5308416,False,4,24
805,40960,False,4,16
806,851968,False,4,21
807,18432,False,4,16
808,96256,False,4,24
809,917504,False,4,21
810,106496,False,4,17
811,524288,False,4,19
812,327680,False,4,19
813,32768,False,4,15
814,131072,False,4,17
815,16384,False,4,14
816,64512,False,4,20
817,65536,False,4,20
818,22528,False,4,17
819,690176,False,4,25
820,147456,False,4,18
821,81920,False,4,17
822,1638400,False,4,24
823,98304,False,4,19
824,28672,False,4,18
825,524288,False,4,22
826,262144,False,4,18
827,215040,False,4,21
828,622592,False,4,25
829,196608,False,4,18
830,9162240,True,4,24
831,73728,False,4,19
832,1835008,False,4,22
833,548864,False,4,25
834,118784,False,4,19
835,237568,False,4,24
836,411648,False,4,24
837,38912,False,4,24
838,131072,False,4,23
839,1835008,False,4,22
840,425984,False,4,20
841,376832,False,4,25
842,425984,False,4,21
843,2162688,False,4,24
844,1605632,False,4,22
845,512000,False,4,25
846,2703360,False,4,22
847,233472,False,4,22
848,360448,False,4,20
849,360448,False,4,20
850,229376,False,4,21
851,229376,False,4,21
852,3670016,False,4,23
853,1348096,False,4,24
854,143360,False,4,23
855,585728,False,4,23
856,34816,False,4,21
857,11264,False,4,15
858,51200,False,4,25
859,24576,False,4,15
860,6815744,False,4,24
861,66048,False,4,23
862,32768,False,4,15
863,45056,False,4,22
864,753664,False,4,24
865,462848,False,4,25
866,106496,False,4,23
867,75776,False,4,21
868,60416,False,4,22
869,32768,False,4,17
870,24576,False,4,20
871,220672,False,4,25
872,1081344,False,4,22
873,835584,False,4,24
874,67584,False,4,19
875,7340032,False,4,24
876,348160,False,4,24
877,1384448,False,4,25
878,12032,False,4,25
879,1835008,False,4,24
880,2097152,False,4,21
881,536576,False,4,23
882,1347584,False,4,23
883,1347584,False,4,23
884,1048576,False,4,25
885,34816,False,4,18
886,73728,False,4,18
887,188416,False,4,22
888,77312,False,4,20
889,147456,False,4,22
890,30208,False,4,22
891,51200,False,4,20
892,34816,False,4,18
893,68352,False,4,25
894,393216,False,4,25
895,11646464,True,4,24
896,2031616,False,4,24
897,5390336,False,4,25
898,5390336,False,4,25
899,187392,False,4,22
900,1048576,False,4,20
901,1048576,False,4,20
902,231424,False,4,20
903,4194304,False,4,22
904,1310720,False,4,21
905,5242880,False,4,25
906,688128,False,4,21
907,210944,False,4,23
908,12288,False,4,17
909,958464,False,4,25
910,1572864,False,4,24
911,4718592,False,4,23
912,450560,False,4,23
913,111616,False,4,23
914,966656,False,4,25
915,58368,False,4,25
916,58368,False,4,25
917,131072,False,4,17
918,688128,False,4,25
919,262144,False,4,22
920,983040,False,4,22
921,96256,False,4,24
922,2883584,False,4,25
923,81920,False,4,23
924,8388608,True,4,23
925,475136,False,4,22
926,589824,False,4,23
927,372736,False,4,24
928,1077248,False,4,23
929,1605632,False,4,25
930,348160,False,4,24
931,43008,False,4,21
932,2244608,False,4,25
933,3997696,False,4,25
934,385024,False,4,23
935,745472,False,4,25
936,40960,False,4,25
937,737280,False,4,24
938,6291456,False,4,23
939,638976,False,4,22
940,262144,False,4,18
941,6619136,False,4,23
942,83968,False,4,20
943,126976,False,4,22
944,397312,False,4,23
945,2048,False,4,11
946,26624,False,4,20
947,233472,False,4,25
948,45056,False,4,17
949,56320,False,4,24
950,204800,False,4,24
951,86016,False,4,22
952,139264,False,4,24
953,131072,False,4,17
954,393216,False,4,20
955,786432,False,4,20
956,63488,False,4,25
957,3964928,False,4,25
958,106496,False,4,19
959,2916352,False,4,24
960,7864320,False,4,25
961,589824,False,4,20
962,753664,False,4,24
963,114688,False,4,17
964,1376256,False,4,22
965,21504,False,4,23
966,1048576,False,4,23
967,345088,False,4,24
968,294912,False,4,25
969,104448,False,4,22
970,436224,False,4,25
971,32768,False,4,15
972,40960,False,4,21
973,131072,False,4,25
974,1392640,False,4,22
975,1679360,False,4,25
976,15225664,True,4,25
977,7602176,False,4,25
978,1052672,False,4,23
979,1052672,False,4,23
980,49152,False,4,21
981,29696,False,4,20
982,1671168,False,4,23
983,2048000,False,4,25
984,57344,False,4,23
985,1675264,False,4,25
986,57344,False,4,19
987,55296,False,4,25
988,2228224,False,4,24
989,630784,False,4,25
990,81920,False,4,18
991,3825664,False,4,25
992,573440,False,4,23
993,98304,False,4,19
994,4096,False,4,12
995,1310720,False,4,21
996,196608,False,4,19
997,219136,False,4,24
998,284672,False,4,25
999,18585760,True,4,25
1000,2031616,False,4,24
1001,393216,False,4,22
1002,61440,False,4,20
1003,40960,False,4,20
1004,152576,False,4,23
1005,128,False,4,7
1006,262144,False,4,24
1007,720896,False,4,21
1008,16777216,True,4,24
1009,47104,False,4,24
1010,2621440,False,4,22
1011,3407872,False,4,24
1012,753664,False,4,22
1013,65536,False,4,16
1014,1679360,False,4,24
1015,65536,False,4,20
1016,32768,False,4,19
1017,1591296,False,4,24
1018,36864,False,4,20
1019,312320,False,4,25
1020,147456,False,4,21
1021,933888,False,4,22
1022,163840,False,4,24
1023,75776,False,4,21
1024,311296,False,4,24
1025,442368,False,4,21
1026,217088,False,4,25
1027,100352,False,4,23
1028,118784,False,4,21
1029,405504,False,4,24
1030,368640,False,4,23
1031,94208,False,4,21
1032,114688,False,4,20
1033,479232,False,4,24
1034,745472,False,4,23
1035,1605632,False,4,22
1036,32768,False,4,15
1037,280576,False,4,24
1038,1572864,False,4,22
1039,4849664,False,4,24
1040,36864,False,4,16
1041,2424832,False,4,23
1042,3014656,False,4,24
1043,299008,False,4,20
1044,188416,False,4,20
1045,65536,False,4,16
1046,35840,False,4,21
1047,6029312,False,4,25
1048,196608,False,4,20
1049,1376256,False,4,23
1050,34816,False,4,18
1051,63488,False,4,23
1052,91136,False,4,25
1053,3670016,False,4,23
1054,2560,False,4,12
1055,71680,False,4,20
1056,88064,False,4,21
1057,557056,False,4,22
1058,106496,False,4,23
1059,4096,False,4,12
1060,256,False,4,8
1061,1048576,False,4,20
1062,360448,False,4,20
1063,4194304,False,4,22
1064,1310720,False,4,21
1065,212992,False,4,24
1066,2048,False,4,11
1067,128,False,4,7
1068,2359296,False,4,25
1069,270336,False,4,23
1070,139264,False,4,24
1071,98304,False,4,22
1072,342016,False,4,24
1073,155648,False,4,22
1074,65536,False,4,16
1075,16384,False,4,14
1076,29696,False,4,23
1077,40448,False,4,25
1078,933888,False,4,24
1079,4325376,False,4,25
1080,1019904,False,4,25
1081,1376256,False,4,25
1082,1007616,False,4,25
1083,54272,False,4,22
1084,94208,False,4,21
1085,79872,False,4,22
1086,2162688,False,4,24
1087,1179648,False,4,21
1088,1703936,False,4,24
1089,851968,False,4,21
1090,1376256,False,4,24
1091,851968,False,4,21
1092,126976,False,4,25
1093,1638400,False,4,22
1094,31744,False,4,24
1095,1572864,False,4,25
1096,2883584,False,4,23
1097,1679360,False,4,25
1098,266240,False,4,25
1099,143360,False,4,23
1100,83968,False,4,20
1101,40960,False,4,22
1102,40960,False,4,21
1103,92160,False,4,21
1104,92160,False,4,21
1105,286720,False,4,22
1106,270336,False,4,25
1107,2048,False,4,11
1108,294912,False,4,19
1109,327680,False,4,23
1110,499712,False,4,25
1111,397312,False,4,24
1112,573440,False,4,25
1113,74752,False,4,25
1114,9216,False,4,15
1115,311296,False,4,22
1116,114688,False,4,23
1117,262144,False,4,18
1118,131072,False,4,17
1119,4227072,False,4,23
1120,28672,False,4,20
1121,24576,False,4,15
1122,57344,False,4,19
1123,16384,False,4,14
1124,16384,False,4,14
1125,2048,False,4,11
1126,98304,False,4,19
1127,118784,False,4,19
1128,212992,False,4,22
1129,835584,False,4,24
1130,167936,False,4,21
1131,135168,False,4,24
1132,50688,False,4,21
1133,163840,False,4,18
1134,262144,False,4,20
1135,8388608,True,4,23
1136,79872,False,4,22
1137,884736,False,4,23
1138,63488,False,4,19
1139,32768,False,4,23
1140,327680,False,4,19
1141,4096,False,4,12
1142,237568,False,4,20
1143,65536,False,4,16
1144,7340032,False,4,24
1145,264192,False,4,25
1146,221184,False,4,23
1147,20480,False,4,15
1148,4325376,False,4,25
1149,4325376,False,4,25
1150,131072,False,4,17
1151,827392,False,4,22
1152,4390912,False,4,25
1153,110592,False,4,24
1154,88064,False,4,24
1155,64000,False,4,25
1156,20480,False,4,18
1157,16384,False,4,14
1158,83968,False,4,23
1159,5242880,False,4,23
1160,1703936,False,4,22
1161,208896,False,4,25
1162,622592,False,4,23
1163,352256,False,4,21
1164,180224,False,4,19
1165,266240,False,4,24
1166,92160,False,4,19
1167,47104,False,4,24
1168,77824,False,4,22
1169,344064,False,4,22
1170,40960,False,4,16
1171,655360,False,4,20
1172,212992,False,4,24
1173,204800,False,4,20
1174,360448,False,4,21
1175,32768,False,4,15
1176,7168,False,4,14
1177,222208,False,4,25
1178,209920,False,4,24
1179,73728,False,4,21
1180,61440,False,4,18
1181,29696,False,4,18
1182,13824,False,4,19
1183,491520,False,4,21
1184,106496,False,4,18
1185,3932160,False,4,24
1186,47104,False,4,22
1187,1048576,False,4,22
1188,26624,False,4,19
1189,1769472,False,4,24
1190,249856,False,4,24
1191,401408,False,4,23
1192,360448,False,4,24
1193,409600,False,4,24
1194,101376,False,4,25
1195,40960,False,4,24
1196,83968,False,4,25
1197,671744,False,4,25
1198,30720,False,4,21
1199,32768,False,4,23
1200,57344,False,4,22
1201,4194304,False,4,25
1202,305152,False,4,24
1203,98304,False,4,17
1204,172032,False,4,21
1205,48128,False,4,23
1206,131072,False,4,22
1207,29696,False,4,21
1208,31232,False,4,22
1209,110592,False,4,22
1210,90112,False,4,22
1211,430080,False,4,23
1212,2195456,False,4,23
1213,16384,False,4,14
1214,90112,False,4,18
1215,54272,False,4,24
1216,622592,False,4,21
1217,212992,False,4,22
1218,106496,False,4,19
1219,20480,False,4,17
1220,98304,False,4,21
1221,192512,False,4,25
