,budget,budget_upper_bound,max_neighborhood_size,n_players
868,20567107584,True,4,98
869,1323356160,True,4,80
870,38441472,True,4,27
871,61323264,True,4,47
872,37189248,True,4,36
873,262144,False,4,18
874,1528811008,True,4,37
875,200001024,True,4,34
876,8388608,False,4,29
877,33554432,True,4,25
878,288229634,True,4,43
879,2523136,False,4,28
880,8192,False,4,13
881,378574848,True,4,34
882,609934792168448,True,4,58
883,703171840,True,4,52
884,4194304,False,4,22
885,219536384,True,4,36
886,32768,False,4,15
887,8388608,True,4,23
888,3932160,False,4,24
889,9043968,False,4,29
890,231153152,True,4,33
891,329212160,True,4,31
892,24162816,True,4,36
893,524288,False,4,19
894,16384,False,4,14
895,4194304,False,4,22
896,32768,False,4,15
897,6684672,False,4,30
898,16384,False,4,14
899,524288,False,4,19
900,6684672,False,4,26
901,131072,False,4,17
902,461280386,True,4,42
903,38035456,True,4,34
904,72409088,True,4,30
905,163840,False,4,20
906,303424256,True,4,29
907,6553600,False,4,27
908,262144,False,4,18
909,40933837824,True,4,68
910,5242880,False,4,23
911,3814010368,True,4,41
912,9275028224,True,4,36
913,65536,False,4,16
914,6301691904,True,4,38
915,5898240,False,4,24
916,284284928,True,4,30
917,6553600,False,4,24
918,257,False,4,9
919,2719744,False,4,42
920,317407232,True,4,31
921,65536,False,4,16
922,13965312,True,4,24
923,1409024,False,4,36
924,287414272,True,4,43
925,286741504,True,4,79
926,9699328,False,4,26
927,16777216,True,4,24
928,262144,False,4,18
929,262144,False,4,18
930,4709480448,True,4,35
931,262144,False,4,18
932,163995648,True,4,36
933,32768,False,4,15
934,393216,False,4,19
935,512,False,4,9
936,285927424,True,4,40
937,46716928,True,4,41
938,2483983104,True,4,36
939,459743232,True,4,38
940,207222784,True,4,32
941,134217728,True,4,27
942,8192,False,4,13
943,22121429819520,True,4,76
944,32768,False,4,15
945,1048576,False,4,20
946,2800508928,True,4,38
947,56129024,True,4,27
948,12467712,True,4,28
949,144287744,True,4,31
950,3637248,False,4,26
951,4587520,False,4,30
952,114663154704,True,4,79
953,64686080,True,4,26
954,4194304,False,4,22
955,65536,False,4,16
956,74070016,True,4,27
957,1048576,False,4,20
958,163840,False,4,18
959,926842880,True,4,40
960,14937088,True,4,29
961,12199323392,True,4,43
962,26276864,True,4,25
963,837743360,True,4,52
964,770048,False,4,23
965,8192,False,4,13
966,4096,False,4,12
967,262144,False,4,18
968,346054144,True,4,60
969,233393152,True,4,35
970,8192,False,4,13
971,245784576,True,4,47
972,3145728,False,4,22
973,227004416,True,4,35
974,26210304,True,4,25
975,444760064,True,4,52
976,512,False,4,9
977,2523867904,True,4,48
978,120248320,True,4,36
979,8192,False,4,13
980,134217728,True,4,27
981,131072,False,4,17
982,38549632,True,4,29
983,256,False,4,8
984,38956032,True,4,30
985,196606,False,4,48
986,33554432,True,4,25
987,84658176,True,4,33
988,206596096,True,4,32
989,224377344,True,4,29
990,67108864,True,4,26
991,1024,False,4,10
992,24680448,True,4,25
993,2883584,False,4,26
994,2097152,False,4,21
995,12589056,True,4,24
996,378574848,True,4,34
997,16384,False,4,14
998,40177862656,True,4,48
999,231153152,True,4,33
1000,16384,False,4,14
1001,15968512,True,4,26
1002,163142784,True,4,33
1003,393216,False,4,19
1004,134217728,True,4,27
1005,2097152,False,4,21
1006,1024,False,4,10
1007,100636672,True,4,28
1008,15618048,True,4,29
1009,74804744,True,4,29
1010,67108864,True,4,26
1011,262144,False,4,18
1012,16777216,True,4,24
1013,1179648,False,4,21
1014,4849664,False,4,23
1015,8257536,False,4,24
1016,108038656,True,4,57
1017,16777216,True,4,24
1018,464862208,True,4,31
1019,65663,False,4,23
1020,753664,False,4,22
1021,262144,False,4,18
1022,2719744,False,4,25
1023,3342336,False,4,29
1024,19744768,True,4,25
1025,256,False,4,8
1026,5898241,False,4,42
1027,264146944,True,4,48
1028,524288,False,4,19
1029,564648968,True,4,76
1030,3407872,False,4,30
1031,7340032,False,4,24
1032,4718592,False,4,26
1033,8257536,False,4,24
1034,2097152,False,4,21
1035,10027008,False,4,34
1036,1024,False,4,10
1037,16384,False,4,14
1038,2810561280,True,4,38
1039,13072384,True,4,29
1040,232268292,True,4,36
1041,7274499,False,4,29
1042,1048576,False,4,20
1043,459785216,True,4,34
1044,28640260,True,4,29
1045,131072,False,4,17
1046,9781248,False,4,34
1047,512,False,4,9
1048,54357760,True,4,39
1049,256,False,4,8
1050,4519944192,True,4,46
1051,4390912,False,4,28
1052,194526080,True,4,61
1053,32768,False,4,15
1054,262144,False,4,18
1055,3678931392640,True,4,51
1056,55243520,True,4,65
1057,5990395266,True,4,43
1058,3833856,False,4,34
1059,1396653824,True,4,33
1060,784304128,True,4,36
1061,1048576,False,4,20
1062,6029312,False,4,36
1063,67108864,True,4,26
1064,178180096,True,4,28
1065,2883584,False,4,29
1066,32768,False,4,15
1067,4915171,False,4,35
1068,16777216,True,4,24
1069,2147483648,True,4,31
1070,16777216,True,4,24
1071,37722112,True,4,31
1072,6805561344,True,4,42
1073,52367872,True,4,28
1074,2768896,False,4,27
1075,524294,False,4,23
1076,24002560,True,4,28
1077,1933312,False,4,28
1078,363110400,True,4,35
1079,385513472,True,4,33
1080,1736704,False,4,35
1081,7897088,False,4,42
1082,9961472,False,4,36
1083,2097152,False,4,21
1084,29337606144,True,4,73
1085,189687271984,True,4,123
1086,32768,False,4,15
1087,5177347,False,4,28
1088,262144,False,4,18
1089,622592,False,4,22
1090,32768,False,4,15
1091,67108864,True,4,26
1092,2719744,False,4,25
1093,524288,False,4,19
1094,30947328,True,4,25
1095,16384,False,4,14
1096,10581447680,True,4,41
1097,6815744,False,4,23
1098,2532626432,True,4,52
1099,5383850752,True,4,58
1100,2048,False,4,11
1101,176207872,True,4,33
1102,8388608,True,4,23
1103,4718592,False,4,26
1104,107772502016,True,4,38
1105,32768,False,4,15
1106,65536,False,4,16
1107,1027,False,4,12
1108,262144,False,4,18
1109,5242880,False,4,24
1110,131072,False,4,17
1111,1638400,False,4,24
1112,192614144,True,4,32
1113,69106688,True,4,45
1114,507430400,True,4,51
1115,694743040,True,4,31
1116,33554432,True,4,25
1117,200638208,True,4,34
1118,96686080,True,4,27
1119,3244032,False,4,43
1120,1048576,False,4,20
1121,16384,False,4,14
1122,29601792,True,4,32
1123,1638400,False,4,24
1124,262144,False,4,18
1125,378736640,True,4,50
1126,2543261696,True,4,48
1127,1703936,False,4,23
1128,55734272,True,4,29
1129,24006656,True,4,32
1130,764128256,True,4,48
1131,524288,False,4,19
1132,4294967296,True,4,32
1133,262144,False,4,18
1134,52398080,True,4,31
1135,16384,False,4,14
1136,65536,False,4,16
1137,19660800,False,4,36
1138,2048,False,4,11
1139,65536,False,4,16
1140,360448,False,4,20
1141,1048576,False,4,20
1142,8192,False,4,13
1143,1048576,False,4,20
1144,41409239296,True,4,92
1145,3276800,False,4,31
1146,32768,False,4,15
1147,210497536,True,4,30
1148,4390912,False,4,24
1149,4194304,False,4,22
1150,85777408,True,4,33
1151,56292278280,True,4,59
1152,524634112,True,4,35
1153,500836352,True,4,32
1154,936448256,True,4,34
1155,24774656,True,4,31
1156,71223296,True,4,28
1157,524288,False,4,19
1158,4096,False,4,12
1159,128,False,4,7
1160,131072,False,4,17
1161,524288,False,4,19
1162,8192,False,4,13
